,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
70228,G2051415,966,DRUG VIOLATIONS,1G,107,SUSPICIOUS PERSON,2A,3686334,526403,07/16/2015 03:43:25 PM,07/16/2015 03:43:35 PM,07/16/2015 03:43:25 PM,07/16/2015 10:51:47 PM,RTF,REPORT TO FOLLOW,Y,4A01,003XX Socrates St,70114.0,4,"(29.94128011, -90.05298675)",OTHER CFS
70240,G2054415,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3674972,537679,07/16/2015 04:10:19 PM,,07/16/2015 04:10:19 PM,07/16/2015 04:47:20 PM,NAT,Necessary Action Taken,Y,1M04,Toulouse St & N Lopez St,70119.0,1,"(29.97262933, -90.08847084)",OTHER CFS
70267,G2062815,20,AUTO ACCIDENT,1C,20I,AUTO ACCIDENT WITH INJURY,2B,3696066,519702,07/16/2015 05:07:24 PM,07/16/2015 05:21:07 PM,07/16/2015 05:07:24 PM,07/16/2015 08:09:25 PM,RTF,REPORT TO FOLLOW,Y,4C02,Garden Oaks Dr & Seine St,70114.0,4,"(29.92255101, -90.02250073)",OTHER CFS
70316,G2074415,21,COMPLAINT OTHER,1H,103D,DOMESTIC DISTURBANCE,2B,3712615,557871,07/16/2015 06:11:02 PM,07/16/2015 06:11:36 PM,07/16/2015 06:11:02 PM,07/16/2015 06:12:45 PM,NAT,Necessary Action Taken,Y,7J02,Dwyer Rd & Read Blvd,70127.0,7,"(30.02697222, -89.96883017)",OTHER CFS
70447,G2111715,21,COMPLAINT OTHER,1H,103D,DOMESTIC DISTURBANCE,2B,3712823,558087,07/17/2015 12:07:40 AM,,07/17/2015 12:07:40 AM,07/17/2015 12:55:44 AM,RTF,REPORT TO FOLLOW,Y,7I01,101XX Dwyer Rd,70127.0,7,"(30.02755818, -89.96816488)",OTHER CFS
70526,G2137415,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3682587,534291,07/17/2015 06:07:07 AM,07/17/2015 06:07:34 AM,07/17/2015 06:07:07 AM,07/17/2015 06:13:34 AM,NAT,Necessary Action Taken,Y,8E02,Ursulines Ave & Burgundy St,70116.0,8,"(29.96308273, -90.06454075)",OTHER CFS
70611,G2173115,58,RETURN FOR ADDITIONAL INFO,1G,107,SUSPICIOUS PERSON,2A,3712823,558087,07/17/2015 12:09:22 PM,07/17/2015 12:09:31 PM,07/17/2015 12:09:22 PM,07/17/2015 02:28:37 PM,NAT,Necessary Action Taken,Y,7I01,101XX Dwyer Rd,70127.0,7,"(30.02755818, -89.96816488)",OTHER CFS
71403,G2444315,29U,UNCLASSIFIED DEATH,1B,24,MEDICAL,2B,3691618,559315,07/19/2015 05:03:23 PM,07/19/2015 05:03:43 PM,07/19/2015 05:03:23 PM,07/19/2015 09:21:24 PM,RTF,REPORT TO FOLLOW,Y,3S06,054XX Lakeshore Dr,70126.0,3,"(30.03161109, -90.03512469)",OTHER CFS
71989,G2656515,52F,FIRE,1B,52R,FIRE/RESCUE,2B,3679448,534910,07/21/2015 12:32:20 PM,07/21/2015 12:32:34 PM,07/21/2015 12:32:20 PM,07/21/2015 01:36:33 PM,NAT,Necessary Action Taken,Y,1I01,018XX Orleans Ave,70112.0,1,"(29.96488164, -90.07443129)",OTHER CFS
72211,G2732115,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3685591,534190,07/21/2015 11:36:54 PM,07/21/2015 11:37:13 PM,07/21/2015 11:36:54 PM,07/22/2015 12:45:41 AM,NAT,Necessary Action Taken,Y,8F04,Marigny St & Decatur St,70117.0,8,"(29.96271484, -90.05505582)",OTHER CFS
72288,G2752815,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3689847,539382,07/22/2015 04:47:10 AM,07/22/2015 04:58:40 AM,07/22/2015 04:47:10 AM,07/22/2015 06:31:37 AM,RTF,REPORT TO FOLLOW,Y,5G04,N Johnson St & Clouet St,70117.0,5,"(29.97685953, -90.04143365)",OTHER CFS
72297,G2758415,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3682076,534228,07/22/2015 06:45:44 AM,,07/22/2015 06:45:44 AM,07/22/2015 06:55:05 AM,NAT,Necessary Action Taken,Y,8E01,N Rampart St & Saint Philip St,70116.0,8,"(29.96292696, -90.06615439)",OTHER CFS
72868,G2963915,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3673327,536698,07/23/2015 07:35:10 PM,,07/23/2015 07:35:10 PM,07/23/2015 07:51:45 PM,NAT,Necessary Action Taken,Y,1M04,001XX N Jefferson Davis Pkwy,70119.0,1,"(29.96997990, -90.09370021)",OTHER CFS
73337,G3118115,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3681650,531811,07/24/2015 11:44:52 PM,,07/24/2015 11:44:52 PM,07/25/2015 12:00:03 AM,NAT,Necessary Action Taken,Y,8D05,004XX Bourbon St,70130.0,8,"(29.95629332, -90.06758419)",OTHER CFS
73386,G3130215,20I,AUTO ACCIDENT WITH INJURY,1A,20I,AUTO ACCIDENT WITH INJURY,2B,3669376,517274,07/25/2015 02:31:10 AM,07/25/2015 05:26:21 AM,07/25/2015 02:31:10 AM,07/25/2015 07:19:05 AM,RTF,REPORT TO FOLLOW,Y,2B02,Lyons St & Tchoupitoulas St,70115.0,2,"(29.91668711, -90.10683515)",OTHER CFS
74279,G3437315,107,SUSPICIOUS PERSON,1A,107,SUSPICIOUS PERSON,2A,3676327,528111,07/27/2015 04:19:48 PM,,07/27/2015 04:19:48 PM,07/27/2015 07:57:29 PM,DUP,DUPLICATE,Y,6J04,026XX Erato St,70113.0,6,"(29.94627944, -90.08451910)",OTHER CFS
74430,G3481715,21,COMPLAINT OTHER,1H,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,3683749,537355,07/27/2015 10:51:18 PM,,07/27/2015 10:51:18 PM,07/27/2015 11:44:01 PM,RTF,REPORT TO FOLLOW,Y,5A01,021XX Pauger St,70116.0,5,"(29.97147378, -90.06076363)",OTHER CFS
74650,G3557215,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3683737,550796,07/28/2015 03:09:27 PM,07/28/2015 03:19:07 PM,07/28/2015 03:09:27 PM,07/28/2015 03:48:00 PM,NAT,Necessary Action Taken,Y,3Q02,049XX Elysian Fields Ave,70122.0,3,"(30.00843058, -90.06032863)",OTHER CFS
75558,G3845215,37,AGGRAVATED ASSAULT,1C,107,SUSPICIOUS PERSON,2A,3695760,518977,07/30/2015 06:11:27 PM,07/30/2015 06:15:39 PM,07/30/2015 06:11:27 PM,07/30/2015 08:06:41 PM,RTF,REPORT TO FOLLOW,Y,4C02,035XX Garden Oaks Dr,70114.0,4,"(29.92056689, -90.02349485)",VIOLENT CRIME
76115,G3995115,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3682491,531123,07/31/2015 09:05:46 PM,07/31/2015 09:05:55 PM,07/31/2015 09:05:46 PM,07/31/2015 09:41:16 PM,NAT,Necessary Action Taken,Y,8B02,Conti St & Decatur St,70130.0,8,"(29.95437444, -90.06495307)",OTHER CFS
76155,G4007215,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3682205,532547,07/31/2015 10:46:56 PM,,07/31/2015 10:46:56 PM,07/31/2015 11:30:06 PM,NAT,Necessary Action Taken,Y,8D06,006XX Bourbon St,70130.0,8,"(29.95829912, -90.06580557)",OTHER CFS
76229,H0005515,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3681566,532310,08/01/2015 12:43:47 AM,,08/01/2015 12:43:47 AM,08/01/2015 12:44:18 AM,NAT,Necessary Action Taken,Y,8D05,005XX Dauphine St,70112.0,8,"(29.95766685, -90.06783198)",OTHER CFS
76253,H0010915,21,COMPLAINT OTHER,1H,103F,FIGHT,2B,3681380,531514,08/01/2015 01:38:20 AM,08/01/2015 01:38:23 AM,08/01/2015 01:38:20 AM,08/01/2015 01:40:59 AM,NAT,Necessary Action Taken,Y,8D04,Bienville St & Bourbon St,70112.0,8,"(29.95548305, -90.06844659)",OTHER CFS
76437,H0078815,966,DRUG VIOLATIONS,1G,107,SUSPICIOUS PERSON,2A,3699088,530347,08/01/2015 05:09:27 PM,08/01/2015 05:27:47 PM,08/01/2015 05:09:27 PM,08/01/2015 10:01:39 PM,RTF,REPORT TO FOLLOW,Y,5E04,063XX Alhambra St,70117.0,5,"(29.95172687, -90.01257642)",OTHER CFS
76495,H0097715,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3690109,527067,08/01/2015 08:02:43 PM,08/01/2015 08:03:34 PM,08/01/2015 08:02:43 PM,08/01/2015 08:33:42 PM,NAT,Necessary Action Taken,Y,4A03,012XX L B Landry Ave,70114.0,4,"(29.94298796, -90.04104480)",OTHER CFS
76604,H0132115,35,SIMPLE BATTERY,1D,24,MEDICAL,2B,3684045,533154,08/02/2015 01:29:42 AM,08/02/2015 01:31:24 AM,08/02/2015 01:29:42 AM,08/02/2015 02:19:50 AM,UNF,UNFOUNDED,Y,8E05,Ursulines Ave & Decatur St,70116.0,8,"(29.95991179, -90.05997443)",OTHER CFS
76619,H0137915,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3681881,531497,08/02/2015 02:57:56 AM,,08/02/2015 02:57:56 AM,08/02/2015 04:02:04 AM,NAT,Necessary Action Taken,Y,8C02,003XX Royal St,70130.0,8,"(29.95542254, -90.06686607)",OTHER CFS
76851,H0221715,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3682497,532982,08/02/2015 08:40:20 PM,08/02/2015 08:40:38 PM,08/02/2015 08:40:20 PM,08/02/2015 08:58:27 PM,NAT,Necessary Action Taken,Y,8E01,Bourbon St & St Ann St,70116.0,8,"(29.95948670, -90.06486913)",OTHER CFS
76905,H0236515,24,MEDICAL,1A,24,MEDICAL,2B,37369000,3513814,08/02/2015 11:04:55 PM,08/02/2015 11:46:59 PM,08/02/2015 11:04:55 PM,08/02/2015 11:48:27 PM,NAT,Necessary Action Taken,Y,8C02,003XX Royal St,70130.0,8,"(0, 0)",OTHER CFS
77724,H0507115,966,DRUG VIOLATIONS,1G,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,3680243,522217,08/05/2015 12:06:20 AM,08/05/2015 12:12:04 AM,08/05/2015 12:06:20 AM,08/05/2015 02:29:15 AM,RTF,REPORT TO FOLLOW,Y,6B02,019XX Laurel St,70130.0,6,"(29.92995377, -90.07235968)",OTHER CFS
78565,H0764215,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3670395,545616,08/06/2015 11:48:57 PM,08/06/2015 11:49:43 PM,08/06/2015 11:48:57 PM,08/07/2015 12:06:49 AM,NAT,Necessary Action Taken,Y,3I03,General Haig St & Kenilworth St,70124.0,3,"(29.99458820, -90.10265572)",OTHER CFS
78656,H0779415,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3682112,532264,08/07/2015 03:29:35 AM,,08/07/2015 03:29:35 AM,08/07/2015 04:31:00 AM,NAT,Necessary Action Taken,Y,8D05,007XX Toulouse St,70130.0,8,"(29.95752421, -90.06610871)",OTHER CFS
78774,H0817815,21,COMPLAINT OTHER,1H,64G,ARMED ROBBERY WITH GUN,2A,3682687,537597,08/07/2015 12:20:11 PM,,08/07/2015 12:20:11 PM,08/07/2015 01:59:51 PM,RTF,REPORT TO FOLLOW,Y,5A01,016XX Blk N Robertson St,70116.0,5,"(29.97216989, -90.06410784)",OTHER CFS
79035,H0903715,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3671580,529937,08/07/2015 11:52:02 PM,,08/07/2015 11:52:02 PM,08/08/2015 12:20:44 AM,NAT,Necessary Action Taken,Y,6M01,S Broad St & Eve St,70125.0,6,"(29.95144175, -90.09944546)",OTHER CFS
79077,H0913415,21,COMPLAINT OTHER,1H,103F,FIGHT,2B,3695113,525375,08/08/2015 01:10:38 AM,08/08/2015 01:11:25 AM,08/08/2015 01:10:38 AM,08/08/2015 01:12:19 AM,VOI,VOID,Y,4I03,016XX Southlawn Blvd,70114.0,4,"(29.93817955, -90.02530684)",OTHER CFS
79096,H0918415,21,COMPLAINT OTHER,1H,103F,FIGHT,2B,3682205,532547,08/08/2015 02:09:04 AM,08/08/2015 02:10:09 AM,08/08/2015 02:09:04 AM,08/08/2015 02:15:03 AM,NAT,Necessary Action Taken,Y,8D06,006XX Bourbon St,70130.0,8,"(29.95829912, -90.06580557)",OTHER CFS
79304,H1000915,21,COMPLAINT OTHER,1H,103D,DOMESTIC DISTURBANCE,2B,3682043,532491,08/08/2015 07:12:50 PM,,08/08/2015 07:12:50 PM,08/08/2015 07:22:20 PM,NAT,Necessary Action Taken,Y,8D06,006XX Bourbon St,70112.0,8,"(29.95815070, -90.06632072)",OTHER CFS
79706,H1162415,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",1A,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",2B,3682497,532982,08/10/2015 01:30:05 AM,08/10/2015 02:12:00 AM,08/10/2015 01:30:05 AM,08/10/2015 02:22:29 AM,UNF,UNFOUNDED,Y,8E01,Bourbon St & St Ann St,70116.0,8,"(29.95948670, -90.06486913)",PROPERTY CRIME
79707,H1162415,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",1A,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",2B,3682497,532982,08/10/2015 01:30:05 AM,08/10/2015 02:12:00 AM,08/10/2015 01:30:05 AM,08/10/2015 02:22:29 AM,UNF,UNFOUNDED,Y,8E01,Bourbon St & St Ann St,70116.0,8,"(29.95948670, -90.06486913)",PROPERTY CRIME
79739,H1171215,52F,FIRE,1B,51,AGGRAVATED ARSON,2B,3669574,528797,08/10/2015 04:29:04 AM,,08/10/2015 04:29:04 AM,08/10/2015 04:29:47 AM,NAT,Necessary Action Taken,Y,2Q02,039XX Jena St,70125.0,2,"(29.94836571, -90.10581752)",OTHER CFS
79843,H1219015,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3682604,531944,08/10/2015 02:05:50 PM,08/10/2015 02:26:43 PM,08/10/2015 02:05:50 PM,08/10/2015 03:31:11 PM,NAT,Necessary Action Taken,Y,8C03,Toulouse St & Chartres St,70130.0,8,"(29.95662820, -90.06456756)",OTHER CFS
80048,H1272815,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681931,541987,08/10/2015 10:26:51 PM,08/10/2015 10:29:11 PM,08/10/2015 10:26:51 PM,08/10/2015 10:40:42 PM,NAT,Necessary Action Taken,Y,5K03,Hope St & New Orleans St,70119.0,5,"(29.98426429, -90.06634264)",OTHER CFS
80279,H1345615,35,SIMPLE BATTERY,1D,1055,OFFICER NEEDS ASSISTANCE,2A,3674795,533594,08/11/2015 02:27:32 PM,08/11/2015 02:28:17 PM,08/11/2015 02:27:32 PM,08/11/2015 03:27:32 PM,RTF,REPORT TO FOLLOW,Y,1H02,026XX Tulane Ave,70119.0,1,"(29.96140122, -90.08917011)",OTHER CFS
80416,H1376715,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3671950,534922,08/11/2015 06:52:51 PM,08/11/2015 06:52:59 PM,08/11/2015 06:52:51 PM,08/11/2015 07:01:35 PM,NAT,Necessary Action Taken,Y,1K01,Tulane Ave & S Jefferson Davis Pkwy,70119.0,1,"(29.96513726, -90.09810900)",OTHER CFS
80479,H1391415,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3683169,535062,08/11/2015 09:01:34 PM,,08/11/2015 09:01:34 PM,08/11/2015 09:11:39 PM,GOA,GONE ON ARRIVAL,Y,8E02,Burgundy St & Esplanade Ave,70116.0,8,"(29.96518663, -90.06267553)",OTHER CFS
80556,H1409115,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3674644,556002,08/12/2015 12:47:10 AM,08/12/2015 12:47:14 AM,08/12/2015 12:47:10 AM,08/12/2015 12:59:41 AM,NAT,Necessary Action Taken,Y,3K02,XX Flamingo St,70124.0,3,"(30.02302124, -90.08887922)",OTHER CFS
80784,H1462015,58,RETURN FOR ADDITIONAL INFO,1G,103D,DOMESTIC DISTURBANCE,2B,3676122,531818,08/12/2015 01:17:54 PM,,08/12/2015 01:17:54 PM,08/12/2015 02:56:52 PM,NAT,Necessary Action Taken,Y,1G01,020XX Perdido St,70112.0,1,"(29.95647867, -90.08504077)",OTHER CFS
80939,H1504015,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3686279,539095,08/12/2015 06:46:08 PM,08/12/2015 06:50:06 PM,08/12/2015 06:46:08 PM,08/12/2015 09:45:35 PM,NAT,Necessary Action Taken,Y,5G02,018XX Saint Roch Ave,70117.0,5,"(29.97617932, -90.05271164)",OTHER CFS
81337,H1596215,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3699731,551932,08/13/2015 01:50:58 PM,08/13/2015 02:04:40 PM,08/13/2015 01:50:58 PM,08/13/2015 02:52:36 PM,NAT,Necessary Action Taken,Y,7C02,Dale St & Chef Menteur Hwy,70126.0,7,"(30.01105670, -90.00975827)",OTHER CFS
81543,H1649215,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681916,530419,08/13/2015 09:35:18 PM,08/13/2015 09:35:26 PM,08/13/2015 09:35:18 PM,08/13/2015 09:59:12 PM,NAT,Necessary Action Taken,Y,8C01,001XX Decatur St,70130.0,8,"(29.95245613, -90.06679462)",OTHER CFS
81591,H1662815,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681727,532500,08/14/2015 12:23:54 AM,08/14/2015 12:58:16 AM,08/14/2015 12:23:54 AM,08/14/2015 12:59:05 AM,NAT,Necessary Action Taken,Y,8D05,005XX Dauphine St,70112.0,8,"(29.95818442, -90.06731670)",OTHER CFS
81794,H1746615,21,COMPLAINT OTHER,1H,20I,AUTO ACCIDENT WITH INJURY,2B,3681832,536169,08/14/2015 05:09:56 PM,,08/14/2015 05:09:56 PM,08/14/2015 05:42:48 PM,NAT,Necessary Action Taken,Y,1A01,N Villere St & Esplanade Ave,70116.0,1,"(29.96826923, -90.06685719)",OTHER CFS
82006,H1812815,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3681209,531237,08/15/2015 04:36:54 AM,,08/15/2015 04:36:54 AM,08/15/2015 04:48:45 AM,NAT,Necessary Action Taken,Y,8D04,002XX Bourbon St,70130.0,8,"(29.95472868, -90.06899671)",OTHER CFS
82464,H2019915,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3682714,533267,08/17/2015 12:42:05 AM,08/17/2015 12:42:10 AM,08/17/2015 12:42:05 AM,08/17/2015 12:49:05 AM,NAT,Necessary Action Taken,Y,8E01,Bourbon St & Dumaine St,70116.0,8,"(29.96026377, -90.06417582)",OTHER CFS
82612,H2096615,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3673918,533738,08/17/2015 05:06:39 PM,,08/17/2015 05:06:39 PM,08/17/2015 05:34:29 PM,RTF,REPORT TO FOLLOW,Y,1K01,027XX Tulane Ave,70119.0,1,"(29.96182464, -90.09193488)",OTHER CFS
82627,H2104015,79,VIOLATION OF PROTECTION ORDER,1A,79,VIOLATION OF PROTECTION ORDER,2C,3696682,538707,08/17/2015 05:53:53 PM,08/18/2015 12:28:52 AM,08/17/2015 05:53:53 PM,08/18/2015 12:40:24 AM,UNF,UNFOUNDED,Y,5I02,022XX Deslonde St,70117.0,5,"(29.97478919, -90.01986847)",OTHER CFS
82699,H2129815,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3679846,533557,08/17/2015 10:20:14 PM,,08/17/2015 10:20:14 PM,08/17/2015 10:24:41 PM,NAT,Necessary Action Taken,Y,1E01,N Villere St & St Louis St,70112.0,1,"(29.96114847, -90.07322134)",OTHER CFS
83621,H2359815,103D,DOMESTIC DISTURBANCE,1A,103D,DOMESTIC DISTURBANCE,2B,0,0,08/19/2015 06:32:43 PM,08/20/2015 02:41:06 AM,08/19/2015 06:32:43 PM,08/20/2015 02:58:36 AM,UNF,UNFOUNDED,Y,7C01,060XX Chef Menteur Hwy,,0,,OTHER CFS
84169,H2513615,103,DISTURBANCE (OTHER),1A,107,SUSPICIOUS PERSON,2A,3681088,530625,08/20/2015 10:58:48 PM,,08/20/2015 10:58:48 PM,08/20/2015 11:17:34 PM,NAT,Necessary Action Taken,Y,8I01,007XX Canal St,70130.0,8,"(29.95304970, -90.06940136)",OTHER CFS
84208,H2522615,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3672591,525092,08/21/2015 12:33:07 AM,08/21/2015 12:33:47 AM,08/21/2015 12:33:07 AM,08/21/2015 01:42:49 AM,NAT,Necessary Action Taken,Y,2O01,034XX Magnolia St,70115.0,2,"(29.93809047, -90.09641890)",OTHER CFS
84475,H2614915,103,DISTURBANCE (OTHER),1A,107,SUSPICIOUS PERSON,2A,3681217,530712,08/21/2015 05:49:14 PM,08/21/2015 05:50:58 PM,08/21/2015 05:49:14 PM,08/21/2015 06:02:29 PM,NAT,Necessary Action Taken,Y,8C01,Canal St & Royal St,70130.0,8,"(29.95328334, -90.06899207)",OTHER CFS
84585,H2648315,21,COMPLAINT OTHER,1H,103F,FIGHT,2B,3681824,532007,08/21/2015 10:46:19 PM,,08/21/2015 10:46:19 PM,08/21/2015 11:29:58 PM,NAT,Necessary Action Taken,Y,8D05,004XX Bourbon St,70130.0,8,"(29.95682759, -90.06702964)",OTHER CFS
84691,H2682115,63,PROWLER,1A,63,PROWLER,2C,3679903,529451,08/22/2015 06:09:52 AM,08/22/2015 06:35:50 AM,08/22/2015 06:09:52 AM,08/22/2015 06:36:04 AM,VOI,VOID,Y,8H02,005XX Baronne St,70113.0,8,"(29.94985743, -90.07318317)",OTHER CFS
84737,H2705415,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3678492,527669,08/22/2015 11:38:57 AM,,08/22/2015 11:38:57 AM,08/22/2015 11:41:08 AM,NAT,Necessary Action Taken,Y,6H05,Calliope St & Loyola Ave,70113.0,6,"(29.94499926, -90.07770084)",OTHER CFS
84745,H2711915,21,COMPLAINT OTHER,1H,63,PROWLER,2C,3665563,536440,08/22/2015 12:41:40 PM,08/22/2015 12:41:51 PM,08/22/2015 12:41:40 PM,08/22/2015 01:20:56 PM,NAT,Necessary Action Taken,Y,2S02,035XX General Ogden St,70118.0,2,"(29.96950003, -90.11822887)",OTHER CFS
84855,H2762815,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3666577,533374,08/22/2015 09:20:42 PM,,08/22/2015 09:20:42 PM,08/22/2015 09:20:47 PM,NAT,Necessary Action Taken,Y,2T03,S Carrollton Ave & Earhart Blvd,70118.0,2,"(29.96103853, -90.11512656)",OTHER CFS
85526,H3024515,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3681599,531804,08/25/2015 03:20:06 AM,,08/25/2015 03:20:06 AM,08/25/2015 04:02:39 AM,NAT,Necessary Action Taken,Y,8D05,Conti St & Bourbon St,70112.0,8,"(29.95627481, -90.06774648)",OTHER CFS
85612,H3056215,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3675461,528614,08/25/2015 11:12:14 AM,,08/25/2015 11:12:14 AM,08/25/2015 11:20:49 AM,NAT,Necessary Action Taken,Y,6J03,Erato St & S Claiborne Ave,70125.0,6,"(29.94768819, -90.08723878)",OTHER CFS
86076,H3233515,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3696136,518790,08/26/2015 08:40:24 PM,08/26/2015 08:40:31 PM,08/26/2015 08:40:24 PM,08/26/2015 09:16:17 PM,NAT,Necessary Action Taken,Y,4C02,034XX Garden Oaks Dr,70114.0,4,"(29.92004179, -90.02231421)",OTHER CFS
86127,H3249715,55,AGGRAVATED CRIMINAL DAMAGE,1B,94,DISCHARGING FIREARM,2B,3679332,539510,08/27/2015 12:05:42 AM,08/27/2015 12:07:41 AM,08/27/2015 12:05:42 AM,08/27/2015 01:41:58 AM,RTF,REPORT TO FOLLOW,Y,1C01,Laharpe St & N Dorgenois St,70119.0,1,"(29.97753189, -90.07463829)",VIOLENT CRIME
86169,H3258815,103M,MENTAL PATIENT,1A,24,MEDICAL,2B,37369000,3513814,08/27/2015 02:53:15 AM,08/27/2015 02:58:43 AM,08/27/2015 02:53:15 AM,08/27/2015 03:42:31 AM,NAT,Necessary Action Taken,Y,8D06,007XX Toulouse St,70130.0,8,"(0, 0)",OTHER CFS
86650,H3400215,35,SIMPLE BATTERY,1D,107,SUSPICIOUS PERSON,2A,3682113,529877,08/28/2015 04:27:36 AM,08/28/2015 04:27:53 AM,08/28/2015 04:27:36 AM,08/28/2015 05:45:19 AM,RTF,REPORT TO FOLLOW,Y,8G02,004XX Canal St,70130.0,8,"(29.95095964, -90.06619153)",OTHER CFS
87095,H3550115,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3682587,534291,08/29/2015 04:31:09 AM,,08/29/2015 04:31:09 AM,08/29/2015 04:39:16 AM,NAT,Necessary Action Taken,Y,8E02,Burgundy St & Ursulines Ave,70116.0,8,"(29.96308273, -90.06454075)",OTHER CFS
87914,H3869715,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3667806,533631,08/31/2015 05:39:38 PM,08/31/2015 05:43:38 PM,08/31/2015 05:39:38 PM,08/31/2015 07:10:35 PM,NAT,Necessary Action Taken,Y,2U04,079XX Olive St,70125.0,2,"(29.96170978, -90.11123882)",OTHER CFS
88038,I0002915,103,DISTURBANCE (OTHER),1A,24,MEDICAL,2B,3682032,532376,09/01/2015 12:42:19 AM,09/01/2015 12:43:38 AM,09/01/2015 12:42:19 AM,09/01/2015 01:12:58 AM,NAT,Necessary Action Taken,Y,8D06,Toulouse St & Bourbon St,70112.0,8,"(29.95783455, -90.06635770)",OTHER CFS
88053,I0004915,21,COMPLAINT OTHER,1H,103F,FIGHT,2B,3682032,532376,09/01/2015 01:15:51 AM,09/01/2015 01:16:00 AM,09/01/2015 01:15:51 AM,09/01/2015 02:10:36 AM,NAT,Necessary Action Taken,Y,8D06,Toulouse St & Bourbon St,70112.0,8,"(29.95783455, -90.06635770)",OTHER CFS
88264,I0084115,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3681278,530741,09/01/2015 05:04:35 PM,,09/01/2015 05:04:35 PM,09/01/2015 05:34:06 PM,NAT,Necessary Action Taken,Y,8C01,001XX Royal St,70130.0,8,"(29.95336255, -90.06879568)",OTHER CFS
88685,I0218515,21,COMPLAINT OTHER,1H,106,"OBSCENITY, EXPOSING",2A,3683449,532259,09/02/2015 04:41:58 PM,,09/02/2015 04:41:58 PM,09/02/2015 04:54:17 PM,NAT,Necessary Action Taken,Y,8B02,008XX Decatur St,70116.0,8,"(29.95746870, -90.06188883)",OTHER CFS
88724,I0227115,21,COMPLAINT OTHER,1H,103D,DOMESTIC DISTURBANCE,2B,3679923,529523,09/02/2015 05:41:13 PM,,09/02/2015 05:41:13 PM,09/02/2015 07:43:21 PM,NAT,Necessary Action Taken,Y,8H02,Baronne St & Poydras St,70112.0,8,"(29.95005346, -90.07311925)",OTHER CFS
89021,I0324315,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3675109,528070,09/03/2015 12:35:00 PM,,09/03/2015 12:35:00 PM,09/03/2015 01:39:27 PM,NAT,Necessary Action Taken,Y,6J02,Martin Luther King Jr Blvd & S Claiborne Ave,70113.0,6,"(29.94620344, -90.08836852)",OTHER CFS
