,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
1239,A0446615,94,DISCHARGING FIREARM,2B,94,DISCHARGING FIREARM,2B,3672700,523999,01/04/2015 10:45:36 PM,01/04/2015 11:14:01 PM,01/04/2015 10:45:36 PM,01/04/2015 11:31:25 PM,UNF,UNFOUNDED,Y,6Q03,024XX Delachaise St,70115.0,6,"(29.93507996, -90.09611374)",OTHER CFS
1242,A0447715,1028P,VEHICLE PURSUIT,2A,1028P,VEHICLE PURSUIT,2A,3672210,526087,01/04/2015 10:52:33 PM,,01/04/2015 10:52:33 PM,01/04/2015 10:53:36 PM,RTF,REPORT TO FOLLOW,Y,2O01,S Claiborne Ave & Louisiana Ave,70125.0,2,"(29.94083729, -90.09758969)",OTHER CFS
1268,A0462015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3667906,542018,01/05/2015 03:46:52 AM,,01/05/2015 03:46:52 AM,01/05/2015 03:52:16 AM,NAT,Necessary Action Taken,Y,3E01,Rosedale Dr & Canal Blvd,70124.0,3,"(29.98476861, -90.11063969)",OTHER CFS
1309,A0483915,79,VIOLATION OF PROTECTION ORDER,2C,79,VIOLATION OF PROTECTION ORDER,2C,3674262,526905,01/05/2015 09:46:33 AM,,01/05/2015 09:46:33 AM,01/05/2015 10:08:52 AM,RTF,REPORT TO FOLLOW,Y,6I02,024XX Willow St,70113.0,6,"(29.94302460, -90.09108237)",OTHER CFS
1377,A0504715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3683895,532831,01/05/2015 12:59:17 PM,01/05/2015 12:59:30 PM,01/05/2015 12:59:17 PM,01/05/2015 01:14:32 PM,NAT,Necessary Action Taken,Y,8E03,010XX N Peters St,70116.0,8,"(29.95902984, -90.06046007)",OTHER CFS
1389,A0509415,100I,HIT & RUN WITH INJURIES,2B,100I,HIT & RUN WITH INJURIES,2B,3669301,536278,01/05/2015 01:34:35 PM,,01/05/2015 01:34:35 PM,01/05/2015 02:46:00 PM,RTF,REPORT TO FOLLOW,Y,1K02,S Carrollton Ave & Tulane Ave,70119.0,1,"(29.96894510, -90.10642791)",OTHER CFS
1411,A0520515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681813,532089,01/05/2015 03:26:09 PM,01/05/2015 03:26:57 PM,01/05/2015 03:26:09 PM,01/05/2015 03:47:13 PM,NAT,Necessary Action Taken,Y,8D05,Bourbon St & St Louis St,70112.0,8,"(29.95705191, -90.06705979)",OTHER CFS
1424,A0524215,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,01/05/2015 03:56:45 PM,,01/05/2015 03:56:45 PM,01/05/2015 04:10:39 PM,NAT,Necessary Action Taken,Y,2F01,011XX Jefferson Ave,70115.0,2,"(0, 0)",OTHER CFS
1449,A0533115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3675770,525000,01/05/2015 05:11:33 PM,,01/05/2015 05:11:33 PM,01/05/2015 05:47:08 PM,NAT,Necessary Action Taken,Y,,Loyola Ave & First St,70113.0,6,"(29.93774119, -90.08638470)",OTHER CFS
1493,A0546215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3662085,530633,01/05/2015 07:17:37 PM,,01/05/2015 07:17:37 PM,01/05/2015 07:34:48 PM,NAT,Necessary Action Taken,Y,2K03,Green St & Joliet St,70118.0,2,"(29.95363394, -90.12940489)",OTHER CFS
1529,A0559115,64G,ARMED ROBBERY WITH GUN,2A,94,DISCHARGING FIREARM,2B,3696766,551475,01/05/2015 10:03:13 PM,01/05/2015 10:03:27 PM,01/05/2015 10:03:13 PM,01/05/2015 11:10:10 PM,RTF,REPORT TO FOLLOW,Y,7C01,060XX Chef Menteur Hwy,70126.0,7,"(30.00989233, -90.01914047)",VIOLENT CRIME
1530,A0559115,64G,ARMED ROBBERY WITH GUN,2A,94,DISCHARGING FIREARM,2B,3696766,551475,01/05/2015 10:03:13 PM,01/05/2015 10:03:27 PM,01/05/2015 10:03:13 PM,01/05/2015 11:10:10 PM,RTF,REPORT TO FOLLOW,Y,7C01,060XX Chef Menteur Hwy,70126.0,7,"(30.00989233, -90.01914047)",VIOLENT CRIME
1533,A0560315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3671533,528109,01/05/2015 10:23:08 PM,,01/05/2015 10:23:08 PM,01/05/2015 10:32:29 PM,NAT,Necessary Action Taken,Y,2R01,036XX Louisiana Avenue Pkwy,70125.0,6,"(29.94641807, -90.09965847)",OTHER CFS
1562,A0578015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3698644,533674,01/06/2015 03:25:33 AM,,01/06/2015 03:25:33 AM,01/06/2015 04:13:51 AM,NAT,Necessary Action Taken,Y,5E03,Saint Claude Ave & Charbonnet St,,5,"(29.96088711, -90.01385635)",OTHER CFS
1597,A0594315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3709047,563673,01/06/2015 08:25:59 AM,,01/06/2015 08:25:59 AM,01/06/2015 08:45:51 AM,NAT,Necessary Action Taken,Y,7I06,Read Blvd & Morrison Rd,,7,"(30.04304000, -89.97988826)",OTHER CFS
1613,A0598415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3669241,536306,01/06/2015 09:00:44 AM,,01/06/2015 09:00:44 AM,01/06/2015 09:02:22 AM,NAT,Necessary Action Taken,Y,3D01,S Carrollton Ave & Tulane Ave,70119.0,3,"(29.96902247, -90.10661552)",OTHER CFS
1625,A0601515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3671630,538938,01/06/2015 09:22:53 AM,,01/06/2015 09:22:53 AM,01/06/2015 11:16:33 AM,NAT,Necessary Action Taken,Y,3H01,Bienville St & N Carrollton Ave,70119.0,3,"(29.97618885, -90.09898199)",OTHER CFS
1663,A0611915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3673971,527732,01/06/2015 10:56:55 AM,,01/06/2015 10:56:55 AM,01/06/2015 11:23:36 AM,NAT,Necessary Action Taken,Y,6K02,S Derbigny St & 1st St,,6,"(29.94530811, -90.09197084)",OTHER CFS
1683,A0616815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3696065,519704,01/06/2015 11:36:16 AM,,01/06/2015 11:36:16 AM,01/06/2015 11:38:58 AM,NAT,Necessary Action Taken,Y,4C02,033XX Garden Oaks Dr,70114.0,4,"(29.92255642, -90.02250623)",OTHER CFS
1684,A0617315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3696065,519704,01/06/2015 11:39:08 AM,,01/06/2015 11:39:08 AM,01/06/2015 11:42:38 AM,NAT,Necessary Action Taken,Y,4C02,033XX Garden Oaks Dr,70114.0,4,"(29.92255642, -90.02250623)",OTHER CFS
1691,A0619415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3669151,539880,01/06/2015 11:53:05 AM,,01/06/2015 11:53:05 AM,01/06/2015 12:41:45 PM,NAT,Necessary Action Taken,Y,3H01,047XX Canal St,70119.0,3,"(29.97885244, -90.10678050)",OTHER CFS
1695,A0621815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3668643,534557,01/06/2015 12:07:31 PM,,01/06/2015 12:07:31 PM,01/06/2015 12:16:35 PM,NAT,Necessary Action Taken,Y,2U04,Fern St & Washington Ave,70125.0,2,"(29.96423144, -90.10856308)",OTHER CFS
1710,A0625215,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,3687772,527970,01/06/2015 12:41:05 PM,,01/06/2015 12:41:05 PM,01/06/2015 01:58:00 PM,RTF,REPORT TO FOLLOW,Y,4G01,Newton St & Belleville St,70114.0,4,"(29.94554311, -90.04838997)",OTHER CFS
1734,A0632415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3696012,553432,01/06/2015 01:42:50 PM,01/06/2015 01:45:07 PM,01/06/2015 01:42:50 PM,01/06/2015 02:44:33 PM,NAT,Necessary Action Taken,Y,7A02,045XX Blk Downman Rd,70126.0,3,"(30.01529927, -90.02145218)",OTHER CFS
1742,A0634415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3668593,549243,01/06/2015 02:01:07 PM,,01/06/2015 02:01:07 PM,01/06/2015 02:21:48 PM,NAT,Necessary Action Taken,Y,3E02,Canal Blvd & Harrison Ave,70124.0,3,"(30.00461444, -90.10822638)",OTHER CFS
1743,A0634615,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3674396,557244,01/06/2015 02:02:55 PM,,01/06/2015 02:02:55 PM,01/06/2015 02:48:48 PM,NAT,Necessary Action Taken,Y,3K01,XX Rail St,70124.0,3,"(30.02644365, -90.08961960)",OTHER CFS
1774,A0650815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3679820,531659,01/06/2015 04:27:15 PM,,01/06/2015 04:27:15 PM,01/06/2015 04:31:41 PM,NAT,Necessary Action Taken,Y,8I02,Elk Pl & Canal St,70112.0,8,"(29.95593052, -90.07336830)",OTHER CFS
1810,A0669215,103F,FIGHT,2B,103F,FIGHT,2B,3711925,559033,01/06/2015 07:05:20 PM,01/06/2015 07:11:32 PM,01/06/2015 07:05:20 PM,01/06/2015 08:20:18 PM,NAT,Necessary Action Taken,Y,7I01,056XX Read Blvd,70127.0,7,"(30.03018887, -89.97096527)",OTHER CFS
1850,A0683015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3675302,535112,01/06/2015 09:39:22 PM,01/06/2015 10:41:02 PM,01/06/2015 09:39:22 PM,01/06/2015 11:21:24 PM,NAT,Necessary Action Taken,Y,1L01,027XX Canal St,70119.0,1,"(29.96556054, -90.08751503)",OTHER CFS
1924,A0703515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3708686,563620,01/07/2015 03:31:05 AM,,01/07/2015 03:31:05 AM,01/07/2015 03:43:26 AM,NAT,Necessary Action Taken,Y,7P07,073XX Means Ave,70127.0,7,"(30.04290514, -89.98102925)",OTHER CFS
1966,A0722215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3669301,536278,01/07/2015 09:34:04 AM,,01/07/2015 09:34:04 AM,01/07/2015 09:38:11 AM,NAT,Necessary Action Taken,Y,1K02,Tulane Ave & S Carrollton Ave,70119.0,1,"(29.96894510, -90.10642791)",OTHER CFS
2017,A0738515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3682277,536763,01/07/2015 12:16:09 PM,,01/07/2015 12:16:09 PM,01/07/2015 12:34:41 PM,NAT,Necessary Action Taken,Y,1A01,Columbus St & N Villere St,70116.0,1,"(29.96988915, -90.06543068)",OTHER CFS
2046,A0745415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3679058,527021,01/07/2015 01:09:21 PM,01/07/2015 01:09:27 PM,01/07/2015 01:09:21 PM,01/07/2015 01:17:00 PM,NAT,Necessary Action Taken,Y,6G03,Calliope St & Baronne St,70113.0,6,"(29.94319972, -90.07593610)",OTHER CFS
2064,A0749615,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3669745,520711,01/07/2015 01:47:10 PM,,01/07/2015 01:47:10 PM,01/07/2015 02:03:42 PM,NAT,Necessary Action Taken,Y,2F04,Saint Charles Ave & Valence St,,2,"(29.92612705, -90.10555207)",OTHER CFS
2112,A0772315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3685627,538210,01/07/2015 05:09:49 PM,,01/07/2015 05:09:49 PM,01/07/2015 05:26:56 PM,NAT,Necessary Action Taken,Y,5G01,016XX Mandeville St,70117.0,5,"(29.97376529, -90.05480202)",OTHER CFS
2171,A0795615,94,DISCHARGING FIREARM,2B,94,DISCHARGING FIREARM,2B,3696081,528451,01/07/2015 08:19:48 PM,01/07/2015 08:19:53 PM,01/07/2015 08:19:48 PM,01/07/2015 08:36:50 PM,UNF,UNFOUNDED,Y,4K01,Odeon Ave & Patterson Dr,70114.0,4,"(29.94660631, -90.02213725)",OTHER CFS
2193,A0803015,94F,FIREWORKS,2H,94,DISCHARGING FIREARM,2B,3683456,541370,01/07/2015 09:23:36 PM,01/07/2015 09:24:51 PM,01/07/2015 09:23:36 PM,01/07/2015 09:29:31 PM,UNF,UNFOUNDED,Y,5K02,032XX Pauger St,70119.0,5,"(29.98252034, -90.06154771)",OTHER CFS
2213,A0807015,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,01/07/2015 10:03:06 PM,01/07/2015 10:03:39 PM,01/07/2015 10:03:06 PM,01/07/2015 10:32:44 PM,NAT,Necessary Action Taken,Y,8E02,Dauphine St & St Philip St,70116.0,8,"(0, 0)",OTHER CFS
2233,A0812415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3676288,526473,01/07/2015 10:50:56 PM,,01/07/2015 10:50:56 PM,01/07/2015 10:55:42 PM,NAT,Necessary Action Taken,Y,6H01,Saint Andrew St & La Salle St,70113.0,6,"(29.94177764, -90.08470000)",OTHER CFS
2249,A0820415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3671588,540670,01/08/2015 12:24:10 AM,,01/08/2015 12:24:10 AM,01/08/2015 12:24:19 AM,NAT,Necessary Action Taken,Y,3H02,N Hennessey St & St Peter St,70119.0,3,"(29.98095326, -90.09905663)",OTHER CFS
2304,A0848115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3678582,524472,01/08/2015 08:50:01 AM,,01/08/2015 08:50:01 AM,01/08/2015 08:59:14 AM,NAT,Necessary Action Taken,Y,6E03,018XX Saint Charles Ave,70130.0,6,"(29.93620635, -90.07752567)",OTHER CFS
2308,A0850215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3660360,530306,01/08/2015 09:05:57 AM,,01/08/2015 09:05:57 AM,01/08/2015 09:22:24 AM,NAT,Necessary Action Taken,Y,2K02,Plum St & Eagle St,70118.0,2,"(29.95278420, -90.13486104)",OTHER CFS
2345,A0863215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3684207,557783,01/08/2015 11:04:22 AM,,01/08/2015 11:04:22 AM,01/08/2015 11:13:29 AM,NAT,Necessary Action Taken,Y,3S04,023XX Lark St,70122.0,3,"(30.02762755, -90.05859759)",OTHER CFS
2361,A0867315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3670144,531986,01/08/2015 11:45:47 AM,,01/08/2015 11:45:47 AM,01/08/2015 12:07:30 PM,NAT,Necessary Action Taken,Y,2V03,Earhart Blvd & Washington Ave,70125.0,2,"(29.95711967, -90.10391085)",OTHER CFS
2382,A0873515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3684303,544551,01/08/2015 12:47:29 PM,,01/08/2015 12:47:29 PM,01/08/2015 01:25:03 PM,NAT,Necessary Action Taken,Y,3X01,I-610 E & Elysian Fields Ave,70122.0,3,"(29.99124142, -90.05876005)",OTHER CFS
2431,A0884915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3666858,540667,01/08/2015 02:06:09 PM,,01/08/2015 02:06:09 PM,01/08/2015 02:41:26 PM,NAT,Necessary Action Taken,Y,3B01,City Park Ave & Metairie Rd,70124.0,3,"(29.98108455, -90.11399718)",OTHER CFS
2451,A0895715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3696065,519704,01/08/2015 03:45:53 PM,,01/08/2015 03:45:53 PM,01/08/2015 04:00:47 PM,NAT,Necessary Action Taken,Y,4C02,033XX Garden Oaks Dr,70114.0,4,"(29.92255642, -90.02250623)",OTHER CFS
2463,A0898115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3693719,527240,01/08/2015 04:02:39 PM,,01/08/2015 04:02:39 PM,01/08/2015 04:17:22 PM,NAT,Necessary Action Taken,Y,4I01,Florence Ave & Gen Meyer Ave,70114.0,4,"(29.94335232, -90.02963878)",OTHER CFS
2471,A0900115,94S,SHOTSPOTTER- POSSIBLE GUNSHOTS,2A,94S,SHOTSPOTTER- POSSIBLE GUNSHOTS,2A,3691074,527028,01/08/2015 04:19:27 PM,01/08/2015 04:29:22 PM,01/08/2015 04:19:27 PM,01/08/2015 04:29:54 PM,UNF,UNFOUNDED,Y,4B05,Sumner St & De Armas St,,4,"(29.94285261, -90.03799654)",OTHER CFS
2472,A0900415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3689843,529829,01/08/2015 04:20:06 PM,,01/08/2015 04:20:06 PM,01/08/2015 04:23:17 PM,NAT,Necessary Action Taken,Y,4G02,Eliza St & Le Boeuf St,,4,"(29.95059153, -90.04178500)",OTHER CFS
2475,A0901415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3690137,527857,01/08/2015 04:29:02 PM,01/08/2015 04:32:26 PM,01/08/2015 04:29:02 PM,01/08/2015 05:59:15 PM,NAT,Necessary Action Taken,Y,4G04,Whitney Ave & Newton St,70114.0,4,"(29.94515873, -90.04092821)",OTHER CFS
2485,A0903815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3672618,536132,01/08/2015 04:45:07 PM,,01/08/2015 04:45:07 PM,01/08/2015 04:59:10 PM,NAT,Necessary Action Taken,Y,1L03,034XX Palmyra St,70119.0,1,"(29.96844643, -90.09595732)",OTHER CFS
2496,A0906215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681992,541254,01/08/2015 05:03:45 PM,01/08/2015 05:34:52 PM,01/08/2015 05:03:45 PM,01/08/2015 08:00:52 PM,NAT,Necessary Action Taken,Y,5K02,025XX New Orleans St,,5,"(29.98224624, -90.06617421)",OTHER CFS
2559,A0922115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3668094,533404,01/08/2015 07:17:25 PM,,01/08/2015 07:17:25 PM,01/08/2015 07:28:27 PM,NAT,Necessary Action Taken,Y,2U04,078XX Olive St,70125.0,2,"(29.96107665, -90.11033628)",OTHER CFS
2567,A0923815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3678128,535970,01/08/2015 07:33:40 PM,,01/08/2015 07:33:40 PM,01/08/2015 08:46:11 PM,NAT,Necessary Action Taken,Y,1I01,023XX Orleans Ave,70119.0,1,"(29.96783435, -90.07856158)",OTHER CFS
2602,A0931515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3699729,551934,01/08/2015 08:49:51 PM,01/08/2015 08:50:07 PM,01/08/2015 08:49:51 PM,01/08/2015 09:04:48 PM,NAT,Necessary Action Taken,Y,7C02,Chef Menteur Hwy & Dale St,70126.0,7,"(30.01106212, -90.00976377)",OTHER CFS
2606,A0932415,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,3681650,550127,01/08/2015 08:56:49 PM,,01/08/2015 08:56:49 PM,01/09/2015 03:09:06 AM,RTF,REPORT TO FOLLOW,Y,3Q01,048XX Allen St,70122.0,3,"(30.00665618, -90.06694655)",OTHER CFS
2659,A0944715,103F,FIGHT,2B,103F,FIGHT,2B,3677848,529123,01/08/2015 11:29:18 PM,,01/08/2015 11:29:18 PM,01/08/2015 11:40:28 PM,RTF,REPORT TO FOLLOW,Y,8J01,015XX Dave Dixon Dr,70113.0,8,"(29.94901684, -90.07968218)",OTHER CFS
2673,A0949715,1028P,VEHICLE PURSUIT,2A,1028P,VEHICLE PURSUIT,2A,3678105,527630,01/09/2015 12:34:24 AM,01/09/2015 12:40:15 AM,01/09/2015 12:34:24 AM,01/09/2015 12:40:29 AM,NAT,Necessary Action Taken,Y,6H03,Calliope St & Loyola Ave,,6,"(29.94490443, -90.07892484)",OTHER CFS
2693,A0955815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3673495,527830,01/09/2015 01:55:31 AM,01/09/2015 01:56:19 AM,01/09/2015 01:55:31 AM,01/09/2015 02:22:02 AM,NAT,Necessary Action Taken,Y,6K01,032XX 2nd St,70125.0,6,"(29.94559266, -90.09347128)",OTHER CFS
2775,A0989915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3686293,556379,01/09/2015 10:54:38 AM,,01/09/2015 10:54:38 AM,01/09/2015 11:26:42 AM,NAT,Necessary Action Taken,Y,3S07,Mexico St & Franklin Ave,,3,"(30.02370305, -90.05205698)",OTHER CFS
2804,A0998115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3661565,531109,01/09/2015 12:01:25 PM,,01/09/2015 12:01:25 PM,01/09/2015 12:12:06 PM,NAT,Necessary Action Taken,Y,2K02,Monroe St & Green St,70118.0,2,"(29.95495697, -90.13102950)",OTHER CFS
2833,A1004715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3676303,526029,01/09/2015 12:40:08 PM,01/09/2015 12:40:55 PM,01/09/2015 12:40:08 PM,01/09/2015 01:01:35 PM,NAT,Necessary Action Taken,Y,6H01,S Liberty St & Josephine St,70113.0,6,"(29.94055520, -90.08466689)",OTHER CFS
2838,A1005815,20I,AUTO ACCIDENT WITH INJURY,2B,20I,AUTO ACCIDENT WITH INJURY,2B,3712613,557873,01/09/2015 12:47:33 PM,01/09/2015 12:51:29 PM,01/09/2015 12:47:33 PM,01/09/2015 02:43:02 PM,RTF,REPORT TO FOLLOW,Y,7I01,Read Blvd & Dwyer Rd,,7,"(30.02697765, -89.96883566)",OTHER CFS
2887,A1023015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3686501,536796,01/09/2015 03:18:13 PM,01/09/2015 03:19:29 PM,01/09/2015 03:18:13 PM,01/09/2015 03:38:08 PM,NAT,Necessary Action Taken,Y,5B02,024XX Marais St,70117.0,5,"(29.96985126, -90.05209132)",OTHER CFS
2907,A1031215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3687502,528342,01/09/2015 04:23:21 PM,01/09/2015 04:25:26 PM,01/09/2015 04:23:21 PM,01/09/2015 04:54:23 PM,NAT,Necessary Action Taken,Y,4G01,009XX Vallette St,70114.0,4,"(29.94657449, -90.04922870)",OTHER CFS
2920,A1035515,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,95,ILLEGAL CARRYING OF WEAPON,2B,3687502,528342,01/09/2015 04:55:03 PM,,01/09/2015 04:55:03 PM,01/09/2015 10:29:35 PM,RTF,REPORT TO FOLLOW,Y,4G01,009XX Vallette St,70114.0,4,"(29.94657449, -90.04922870)",OTHER CFS
2937,A1040315,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,3706042,556349,01/09/2015 05:30:17 PM,,01/09/2015 05:30:17 PM,01/09/2015 06:38:51 PM,RTF,REPORT TO FOLLOW,Y,7F03,049XX Flake Ave,70127.0,7,"(30.02299886, -89.98965525)",OTHER CFS
3025,A1066315,34,AGGRAVATED BATTERY,2B,24,MEDICAL,2B,3687059,538324,01/09/2015 09:13:28 PM,01/09/2015 10:23:14 PM,01/09/2015 09:13:28 PM,01/09/2015 10:27:34 PM,RTF,REPORT TO FOLLOW,Y,5G02,N Claiborne Ave & Arts St,70117.0,5,"(29.97403555, -90.05027444)",VIOLENT CRIME
3044,A1072215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681813,532089,01/09/2015 10:02:15 PM,01/09/2015 10:02:27 PM,01/09/2015 10:02:15 PM,01/09/2015 10:13:14 PM,NAT,Necessary Action Taken,Y,8D05,Saint Louis St & Bourbon St,70112.0,8,"(29.95705191, -90.06705979)",OTHER CFS
3056,A1076315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681379,531516,01/09/2015 10:36:06 PM,01/09/2015 10:36:16 PM,01/09/2015 10:36:06 PM,01/10/2015 02:16:15 AM,NAT,Necessary Action Taken,Y,8D04,Bourbon St & Bienville St,70112.0,8,"(29.95548846, -90.06845210)",OTHER CFS
3071,A1079615,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3673713,523669,01/09/2015 11:16:12 PM,01/09/2015 11:27:27 PM,01/09/2015 11:16:12 PM,01/09/2015 11:57:49 PM,NAT,Necessary Action Taken,Y,6F02,Loyola Ave & Toledano St,70115.0,6,"(29.93414298, -90.09292467)",OTHER CFS
3096,A1085715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3677979,520559,01/10/2015 12:27:41 AM,,01/10/2015 12:27:41 AM,01/10/2015 12:45:20 AM,NAT,Necessary Action Taken,Y,6A05,3rd St & Laurel St,70130.0,6,"(29.92546500, -90.07956569)",OTHER CFS
3133,A1092015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3674041,523438,01/10/2015 01:20:03 AM,,01/10/2015 01:20:03 AM,01/10/2015 01:22:47 AM,NAT,Necessary Action Taken,Y,6F02,S Saratoga St & Harmony St,70115.0,6,"(29.93349827, -90.09189740)",OTHER CFS
3151,A1095015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3674381,522817,01/10/2015 02:00:51 AM,,01/10/2015 02:00:51 AM,01/10/2015 02:10:22 AM,NAT,Necessary Action Taken,Y,6Q05,Dryades St & 8th St,70115.0,6,"(29.93178044, -90.09084683)",OTHER CFS
3176,A1103015,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,01/10/2015 04:07:27 AM,,01/10/2015 04:07:27 AM,01/10/2015 05:36:09 AM,NAT,Necessary Action Taken,Y,6B07,018XX Tchoupitoulas St,70130.0,6,"(0, 0)",OTHER CFS
3177,A1103115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3677914,523270,01/10/2015 04:10:30 AM,,01/10/2015 04:10:30 AM,01/10/2015 06:11:13 AM,NAT,Necessary Action Taken,Y,6D03,Prytania St & Jackson Ave,,6,"(29.93292158, -90.07967649)",OTHER CFS
3199,A1115815,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,01/10/2015 08:43:40 AM,,01/10/2015 08:43:40 AM,01/10/2015 09:02:56 AM,NAT,Necessary Action Taken,Y,8B01,Canal St & S Peters St,70130.0,8,"(0, 0)",OTHER CFS
3345,A1160915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3676482,526883,01/10/2015 04:39:37 PM,01/10/2015 04:39:44 PM,01/10/2015 04:39:37 PM,01/10/2015 05:42:28 PM,NAT,Necessary Action Taken,Y,6H02,Terpsichore St & La Salle St,70113.0,6,"(29.94289701, -90.08407340)",OTHER CFS
3398,A1173515,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,01/10/2015 06:34:05 PM,,01/10/2015 06:34:05 PM,01/10/2015 07:10:58 PM,NAT,Necessary Action Taken,Y,1M01,Dumaine St & Moss St,70119.0,1,"(0, 0)",OTHER CFS
