,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
3924,A0517915,67S,SHOPLIFTING,2A,67S,SHOPLIFTING,1C,3698598,518447,01/05/2015 02:59:37 PM,01/05/2015 03:00:30 PM,01/05/2015 03:09:13 PM,01/05/2015 04:44:30 PM,RTF,REPORT TO FOLLOW,N,4C02,040XX General De Gaulle Dr,70114.0,4,"(29.91902163, -90.01455323)",PROPERTY CRIME
3938,A0519915,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,01/05/2015 03:18:31 PM,01/05/2015 03:22:46 PM,01/05/2015 03:27:56 PM,01/05/2015 03:31:27 PM,UNF,UNFOUNDED,N,1E04,004XX N Rampart St,70112.0,1,"(0, 0)",OTHER CFS
3949,A0521715,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,01/05/2015 03:39:33 PM,01/05/2015 03:41:36 PM,01/05/2015 03:48:32 PM,01/05/2015 04:21:33 PM,NAT,Necessary Action Taken,N,6F04,021XX Louisiana Ave,70115.0,6,"(0, 0)",OTHER CFS
3958,A0523315,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3681804,538636,01/05/2015 03:50:18 PM,01/05/2015 03:50:18 PM,01/05/2015 03:50:21 PM,01/05/2015 05:09:54 PM,RTF,REPORT TO FOLLOW,N,5A02,A P Tureaud Ave & St Bernard Ave,70116.0,5,"(29.97505525, -90.06686083)",OTHER CFS
4074,A0540815,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3705629,560799,01/05/2015 06:19:56 PM,,,01/05/2015 06:20:58 PM,DUP,DUPLICATE,N,7O10,071XX Bunker Hill Rd,70127.0,7,"(30.03524900, -89.99079463)",OTHER CFS
4275,A0567215,67A,AUTO THEFT,2A,67A,AUTO THEFT,1B,3706236,561237,01/05/2015 11:57:32 PM,01/06/2015 12:18:04 AM,,01/06/2015 12:20:23 AM,UNF,UNFOUNDED,N,7O10,071XX Boston Dr,70127.0,7,"(30.03643226, -89.98886163)",PROPERTY CRIME
4276,A0567215,67A,AUTO THEFT,2A,67A,AUTO THEFT,1B,3706236,561237,01/05/2015 11:57:32 PM,01/06/2015 12:18:04 AM,,01/06/2015 12:20:23 AM,UNF,UNFOUNDED,N,7O10,071XX Boston Dr,70127.0,7,"(30.03643226, -89.98886163)",PROPERTY CRIME
4332,A0573815,18,TRAFFIC INCIDENT,2A,18,TRAFFIC INCIDENT,1H,3690758,524634,01/06/2015 01:36:14 AM,01/06/2015 01:36:28 AM,,01/06/2015 01:40:47 AM,NAT,Necessary Action Taken,N,4B03,US90B W & Gen De Gaulle Exit,70114.0,4,"(29.93627784, -90.03908177)",OTHER CFS
4530,A0600315,37,AGGRAVATED ASSAULT,2A,21,COMPLAINT OTHER,1H,3696766,551475,01/06/2015 09:16:51 AM,01/06/2015 10:18:15 AM,01/06/2015 10:34:08 AM,01/06/2015 01:57:33 PM,RTF,REPORT TO FOLLOW,N,7C01,060XX Chef Menteur Hwy,70126.0,7,"(30.00989233, -90.01914047)",VIOLENT CRIME
4534,A0600915,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3671159,529678,01/06/2015 09:21:18 AM,01/06/2015 09:35:07 AM,01/06/2015 09:40:09 AM,01/06/2015 10:38:06 AM,NAT,Necessary Action Taken,N,6M01,Washington Ave & S Broad St,70125.0,6,"(29.95074261, -90.10078556)",OTHER CFS
4661,A0619215,52F,FIRE,2A,52F,FIRE,1B,3672747,526714,01/06/2015 11:52:01 AM,01/06/2015 11:52:18 AM,01/06/2015 11:52:40 AM,01/06/2015 12:18:40 PM,NAT,Necessary Action Taken,N,6K01,028XX S Claiborne Ave,70125.0,6,"(29.94254491, -90.09587101)",OTHER CFS
4662,A0619315,24,MEDICAL,2B,35,SIMPLE BATTERY,1D,37369000,3513814,01/06/2015 11:52:23 AM,01/06/2015 12:12:17 PM,01/06/2015 12:17:52 PM,01/06/2015 01:40:16 PM,NAT,Necessary Action Taken,N,1C02,017XX N Rocheblave St,70119.0,1,"(0, 0)",OTHER CFS
4792,A0637115,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3680826,532470,01/06/2015 02:26:50 PM,01/06/2015 02:28:06 PM,01/06/2015 02:35:34 PM,01/06/2015 02:39:51 PM,NAT,Necessary Action Taken,N,8D03,004XX N Rampart St,70112.0,8,"(29.95812883, -90.07016461)",OTHER CFS
4806,A0638615,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,01/06/2015 02:42:23 PM,01/06/2015 03:57:11 PM,01/06/2015 04:00:10 PM,01/06/2015 04:40:31 PM,NAT,Necessary Action Taken,N,6K01,033XX 2nd St,70125.0,6,"(0, 0)",OTHER CFS
4852,A0644615,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3673051,521540,01/06/2015 03:33:07 PM,01/06/2015 04:11:47 PM,01/06/2015 04:16:25 PM,01/06/2015 05:08:48 PM,RTF,REPORT TO FOLLOW,N,6Q01,Carondelet St & Amelia St,70115.0,6,"(29.92830922, -90.09508748)",OTHER CFS
4880,A0648115,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,01/06/2015 04:02:53 PM,01/06/2015 04:05:21 PM,01/06/2015 04:08:32 PM,01/06/2015 05:07:17 PM,NAT,Necessary Action Taken,N,6I03,022XX Magnolia St,70113.0,6,"(0, 0)",OTHER CFS
4888,A0648915,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3705177,558330,01/06/2015 04:11:51 PM,01/06/2015 04:44:13 PM,,01/06/2015 06:14:58 PM,RTF,REPORT TO FOLLOW,N,7R02,057XX Crowder Blvd,70127.0,7,"(30.02847565, -89.99231441)",OTHER CFS
4903,A0651215,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1A,3672712,531475,01/06/2015 04:29:41 PM,01/06/2015 04:40:36 PM,01/06/2015 04:46:36 PM,01/06/2015 05:46:01 PM,RTF,REPORT TO FOLLOW,N,6N02,S Broad Overpass & Earhart Exit,70125.0,6,"(29.95563751, -90.09582011)",OTHER CFS
5047,A0668615,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3670728,519585,01/06/2015 07:00:25 PM,01/06/2015 07:22:24 PM,01/06/2015 07:34:01 PM,01/06/2015 07:51:45 PM,NAT,Necessary Action Taken,N,2F04,044XX Chestnut St,70115.0,2,"(29.92300320, -90.10248793)",OTHER CFS
5099,A0677415,34S,AGGRAVATED BATTERY BY SHOOTING,2A,34S,AGGRAVATED BATTERY BY SHOOTING,1A,3690012,525292,01/06/2015 08:37:38 PM,01/06/2015 08:38:08 PM,,01/06/2015 11:20:01 PM,RTF,REPORT TO FOLLOW,N,4A03,L B Landry Ave & Mardi Gras Blvd,70114.0,4,"(29.93811162, -90.04141132)",VIOLENT CRIME
5313,A0708515,62B,BUSINESS BURGLARY,2A,62B,BUSINESS BURGLARY,1C,3678013,527522,01/07/2015 06:13:13 AM,01/07/2015 06:16:56 AM,01/07/2015 06:18:35 AM,01/07/2015 09:24:30 AM,RTF,REPORT TO FOLLOW,N,6H03,020XX Earhart Blvd,70113.0,6,"(29.94461003, -90.07921801)",PROPERTY CRIME
5314,A0708515,62B,BUSINESS BURGLARY,2A,62B,BUSINESS BURGLARY,1C,3678013,527522,01/07/2015 06:13:13 AM,01/07/2015 06:16:56 AM,01/07/2015 06:18:35 AM,01/07/2015 09:24:30 AM,RTF,REPORT TO FOLLOW,N,6H03,020XX Earhart Blvd,70113.0,6,"(29.94461003, -90.07921801)",PROPERTY CRIME
5328,A0710015,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3679533,526937,01/07/2015 06:49:57 AM,01/07/2015 07:51:55 AM,01/07/2015 08:07:00 AM,01/07/2015 09:13:06 AM,RTF,REPORT TO FOLLOW,N,6G04,US90B E & O'Keefe Ave Exit,70113.0,6,"(29.94295472, -90.07443774)",OTHER CFS
5343,A0712015,35D,SIMPLE BATTERY DOMESTIC,2B,66D,EXTORTION (THREATS) DOMESTIC,1A,3679114,536972,01/07/2015 07:31:10 AM,01/07/2015 07:57:25 AM,01/07/2015 01:06:48 PM,01/07/2015 01:14:05 PM,RTF,REPORT TO FOLLOW,N,1J04,022XX Blk Ursulines Ave,70119.0,1,"(29.97056179, -90.07541496)",OTHER CFS
5390,A0717915,21,COMPLAINT OTHER,2C,21,COMPLAINT OTHER,1H,3671106,521589,01/07/2015 08:51:15 AM,01/07/2015 09:08:15 AM,01/07/2015 09:19:47 AM,01/07/2015 09:39:43 AM,NAT,Necessary Action Taken,N,6Q01,043XX Baronne St,70115.0,6,"(29.92850168, -90.10122545)",OTHER CFS
5437,A0724815,95,ILLEGAL CARRYING OF WEAPON,2B,21,COMPLAINT OTHER,1A,3677962,534299,01/07/2015 09:50:40 AM,01/07/2015 10:15:46 AM,01/07/2015 10:36:19 AM,01/07/2015 12:42:50 PM,RTF,REPORT TO FOLLOW,N,1I02,020XX Bienville St,70112.0,1,"(29.96324435, -90.07914558)",OTHER CFS
5503,A0733815,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3714955,564839,01/07/2015 11:32:27 AM,01/07/2015 11:36:54 AM,01/07/2015 11:36:57 AM,01/07/2015 11:41:48 AM,NAT,Necessary Action Taken,N,7I09,I10 E & Bullard Ave,70128.0,7,"(30.04605199, -89.96117169)",OTHER CFS
5536,A0739415,103D,DOMESTIC DISTURBANCE,2B,35D,SIMPLE BATTERY DOMESTIC,1A,3704402,511915,01/07/2015 12:22:31 PM,01/07/2015 03:26:24 PM,,01/07/2015 04:57:27 PM,RTF,REPORT TO FOLLOW,N,4D05,055XX Tullis Dr,70131.0,4,"(29.90087498, -89.99647502)",OTHER CFS
5599,A0750315,99,WRECKLESS DRIVING,2A,99,WRECKLESS DRIVING,1D,3684706,540759,01/07/2015 01:50:34 PM,01/07/2015 01:53:47 PM,,01/07/2015 01:54:06 PM,DUP,DUPLICATE,N,5L03,I10 W & Elysian Fields Ave,70117.0,5,"(29.98080319, -90.05762043)",OTHER CFS
5709,A0763815,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1A,3696193,536510,01/07/2015 04:09:34 PM,01/07/2015 04:23:46 PM,01/07/2015 04:26:43 PM,01/07/2015 04:28:07 PM,NAT,Necessary Action Taken,N,5I01,016XX Tennessee St,70117.0,5,"(29.96876440, -90.02149248)",OTHER CFS
5777,A0773615,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3700837,523837,01/07/2015 05:17:19 PM,01/07/2015 05:51:20 PM,01/07/2015 06:25:04 PM,01/07/2015 07:31:50 PM,RTF,REPORT TO FOLLOW,N,4D03,Kabel Dr & Gen Meyer Ave,70131.0,4,"(29.93376947, -90.00728985)",OTHER CFS
5855,A0783115,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3683008,537871,01/07/2015 06:28:54 PM,01/07/2015 07:37:03 PM,01/07/2015 08:59:44 PM,01/07/2015 09:13:23 PM,RTF,REPORT TO FOLLOW,N,5A04,N Claiborne Ave & Annette St,70116.0,5,"(29.97291345, -90.06308506)",OTHER CFS
5863,A0783915,100I,HIT & RUN WITH INJURIES,2B,100,HIT & RUN,1E,3671698,519905,01/07/2015 06:37:31 PM,01/07/2015 07:17:50 PM,01/07/2015 06:37:39 PM,01/07/2015 08:26:31 PM,RTF,REPORT TO FOLLOW,N,6P01,Milan St & Coliseum St,70115.0,6,"(29.92385227, -90.09941611)",OTHER CFS
5970,A0799615,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3692807,537516,01/07/2015 08:54:28 PM,01/07/2015 08:59:30 PM,01/07/2015 09:03:51 PM,01/07/2015 09:44:05 PM,NAT,Necessary Action Taken,N,5H01,041XX N Derbigny St,70117.0,5,"(29.97163591, -90.03215016)",OTHER CFS
6008,A0805715,52F,FIRE,2A,52F,FIRE,1B,3691191,523907,01/07/2015 09:53:57 PM,01/07/2015 09:55:39 PM,01/07/2015 10:00:33 PM,01/07/2015 10:45:33 PM,NAT,Necessary Action Taken,N,4B03,020XX Behrman Ave,70114.0,4,"(29.93426611, -90.03774031)",OTHER CFS
6032,A0810215,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3678523,541070,01/07/2015 10:27:41 PM,01/07/2015 10:29:27 PM,01/07/2015 10:31:52 PM,01/07/2015 10:42:19 PM,UNF,UNFOUNDED,N,1C03,Gentilly Blvd & Onzaga St,70119.0,1,"(29.98184708, -90.07713961)",OTHER CFS
6121,A0822315,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,01/08/2015 12:54:00 AM,01/08/2015 12:56:01 AM,01/08/2015 01:04:37 AM,01/08/2015 02:31:07 AM,NAT,Necessary Action Taken,N,4I02,020XX Elizardi Blvd,70114.0,4,"(0, 0)",OTHER CFS
6126,A0823015,63,PROWLER,2C,21,COMPLAINT OTHER,1H,3672975,529165,01/08/2015 01:05:34 AM,01/08/2015 01:12:00 AM,01/08/2015 01:15:35 AM,01/08/2015 01:18:03 AM,UNF,UNFOUNDED,N,6M01,036XX 1st St,70125.0,6,"(29.94927694, -90.09506762)",OTHER CFS
6164,A0827315,43B,SEXUAL BATTERY,2B,81,INDECENT BEHAVIOR,1D,37369000,3513814,01/08/2015 02:27:19 AM,01/08/2015 03:41:56 AM,01/08/2015 04:13:28 AM,01/08/2015 06:30:46 AM,RTF,REPORT TO FOLLOW,N,7R08,054XX Read Blvd,70127.0,7,"(0, 0)",OTHER CFS
6165,A0827315,43B,SEXUAL BATTERY,2B,81,INDECENT BEHAVIOR,1D,37369000,3513814,01/08/2015 02:27:19 AM,01/08/2015 03:41:56 AM,01/08/2015 04:13:28 AM,01/08/2015 06:30:46 AM,RTF,REPORT TO FOLLOW,N,7R08,054XX Read Blvd,70127.0,7,"(0, 0)",OTHER CFS
6194,A0831515,62L,"BURGLAR ALARM, LOCAL",2B,21,COMPLAINT OTHER,1H,3698962,522928,01/08/2015 04:00:54 AM,01/08/2015 04:00:54 AM,01/08/2015 04:01:00 AM,01/08/2015 04:29:15 AM,NAT,Necessary Action Taken,N,4D03,023XX Holiday Dr,70114.0,4,"(29.93132980, -90.01324324)",OTHER CFS
6464,A0868415,18,TRAFFIC INCIDENT,2A,18,TRAFFIC INCIDENT,1H,3695785,549916,01/08/2015 11:53:00 AM,01/08/2015 11:58:12 AM,,01/08/2015 12:05:36 PM,UNF,UNFOUNDED,N,7B04,Highrise E 7th,70126.0,7,"(30.00563717, -90.02229798)",OTHER CFS
6479,A0870115,24,MEDICAL,2B,21,COMPLAINT OTHER,1A,37369000,3513814,01/08/2015 12:09:02 PM,01/08/2015 02:20:55 PM,01/08/2015 02:28:09 PM,01/08/2015 02:32:31 PM,NAT,Necessary Action Taken,N,7I13,078XX Read Blvd,,7,"(0, 0)",OTHER CFS
6518,A0875515,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3688265,558268,01/08/2015 01:02:11 PM,01/08/2015 02:00:26 PM,01/08/2015 02:22:28 PM,01/08/2015 02:37:47 PM,RTF,REPORT TO FOLLOW,N,3S05,Press Dr & Leon C Simon Dr,70148.0,3,"(30.02883712, -90.04575752)",OTHER CFS
6589,A0887215,24,MEDICAL,2B,34C,AGGRAVATED BATTERY BY KNIFE,1A,37369000,3513814,01/08/2015 02:32:11 PM,01/08/2015 03:20:39 PM,,01/08/2015 05:09:04 PM,RTF,REPORT TO FOLLOW,N,3Y03,026XX Myrtle St,70122.0,3,"(0, 0)",OTHER CFS
6607,A0889615,100,HIT & RUN,2A,100,HIT & RUN,1E,3686446,536492,01/08/2015 02:48:34 PM,01/08/2015 03:18:21 PM,,01/08/2015 05:05:33 PM,RTF,REPORT TO FOLLOW,N,5B02,St Roch Ave & St Claude Ave,70117.0,5,"(29.96901596, -90.05227639)",OTHER CFS
6632,A0892615,102,CRUELTY TO ANIMALS,2A,102,CRUELTY TO ANIMALS,1A,3675354,535073,01/08/2015 03:14:21 PM,01/08/2015 03:16:08 PM,,01/08/2015 03:25:24 PM,UNF,UNFOUNDED,N,1H02,S Broad Ave & Canal St,70119.0,1,"(29.96545263, -90.08735215)",OTHER CFS
6654,A0896315,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3696277,551383,01/08/2015 03:51:05 PM,01/08/2015 03:52:20 PM,01/08/2015 03:58:53 PM,01/08/2015 04:12:59 PM,RTF,REPORT TO FOLLOW,N,7C01,059XX Chef Menteur Hwy,70126.0,7,"(30.00965740, -90.02069148)",OTHER CFS
6731,A0910215,66,EXTORTION (THREATS),2A,66,EXTORTION (THREATS),1F,3678124,525461,01/08/2015 05:42:18 PM,01/08/2015 08:09:40 PM,01/08/2015 08:11:48 PM,01/08/2015 09:12:01 PM,RTF,REPORT TO FOLLOW,N,6G02,017XX Baronne St,70113.0,6,"(29.93893943, -90.07893943)",OTHER CFS
6739,A0911715,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3680127,528646,01/08/2015 05:57:57 PM,01/08/2015 06:11:04 PM,01/08/2015 06:14:03 PM,01/08/2015 07:55:47 PM,RTF,REPORT TO FOLLOW,N,8H01,Girod St & Carondelet St,70113.0,8,"(29.94763732, -90.07250358)",OTHER CFS
6747,A0913415,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3664507,522235,01/08/2015 06:08:54 PM,01/08/2015 06:28:46 PM,01/08/2015 06:49:40 PM,01/08/2015 08:23:12 PM,RTF,REPORT TO FOLLOW,N,2E03,Calhoun St & Hurst St,70118.0,2,"(29.93047054, -90.12203532)",OTHER CFS
6821,A0926115,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3679131,529733,01/08/2015 07:56:22 PM,01/08/2015 07:56:37 PM,,01/08/2015 10:19:23 PM,RTF,REPORT TO FOLLOW,N,8H04,Poydras St & Loyola Ave,70113.0,8,"(29.95065383, -90.07561070)",OTHER CFS
6904,A0941215,103F,FIGHT,2B,35,SIMPLE BATTERY,1A,3715448,565644,01/08/2015 10:34:46 PM,01/08/2015 11:52:58 PM,01/09/2015 12:02:03 AM,01/09/2015 01:11:56 AM,RTF,REPORT TO FOLLOW,N,7I11,121XX N I-10 Service Rd,70128.0,7,"(30.04825109, -89.95958404)",OTHER CFS
6915,A0943215,24,MEDICAL,2B,100,HIT & RUN,1E,37369000,3513814,01/08/2015 11:12:06 PM,01/08/2015 11:13:07 PM,01/08/2015 11:21:27 PM,01/08/2015 11:40:45 PM,NAT,Necessary Action Taken,N,5A04,N Claiborne Ave & Elysian Fields Ave,70117.0,5,"(0, 0)",OTHER CFS
7084,A0965615,103D,DOMESTIC DISTURBANCE,2A,103D,DOMESTIC DISTURBANCE,1A,3696074,518646,01/09/2015 06:24:46 AM,01/09/2015 07:03:46 AM,,01/09/2015 07:18:21 AM,UNF,UNFOUNDED,N,4C02,036XX Garden Oaks Dr,70114.0,4,"(29.91964638, -90.02251372)",OTHER CFS
7243,A0987015,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3670144,531986,01/09/2015 10:36:45 AM,01/09/2015 10:41:02 AM,01/09/2015 10:48:09 AM,01/09/2015 12:26:46 PM,RTF,REPORT TO FOLLOW,N,2V03,Washington Ave & Earhart Blvd,70125.0,2,"(29.95711967, -90.10391085)",OTHER CFS
7260,A0989015,103D,DOMESTIC DISTURBANCE,2B,66D,EXTORTION (THREATS) DOMESTIC,1A,3692480,524640,01/09/2015 10:47:14 AM,01/09/2015 12:16:26 PM,,01/09/2015 12:55:06 PM,RTF,REPORT TO FOLLOW,N,4I04,X Shepard Ct,70114.0,4,"(29.93624276, -90.03364576)",OTHER CFS
7366,A1004415,107,SUSPICIOUS PERSON,2A,103,DISTURBANCE (OTHER),1A,3703969,555810,01/09/2015 12:37:29 PM,01/09/2015 12:41:41 PM,01/09/2015 12:51:21 PM,01/09/2015 01:09:18 PM,NAT,Necessary Action Taken,N,7E01,048XX Viola St,70126.0,7,"(30.02158345, -89.99622569)",OTHER CFS
7565,A1034915,18,TRAFFIC INCIDENT,2A,18,TRAFFIC INCIDENT,1H,3687277,544873,01/09/2015 04:47:33 PM,01/09/2015 04:47:53 PM,01/09/2015 05:03:10 PM,01/09/2015 06:15:07 PM,NAT,Necessary Action Taken,N,3Y04,I610 E & Franklin Ave,70122.0,3,"(29.99203557, -90.04935375)",OTHER CFS
7604,A1040915,100I,HIT & RUN WITH INJURIES,2B,100,HIT & RUN,1E,3686873,529072,01/09/2015 05:35:50 PM,01/09/2015 08:04:17 PM,,01/09/2015 08:39:30 PM,RTF,REPORT TO FOLLOW,N,4F01,Nunez St & Opelousas Ave,70114.0,4,"(29.94860229, -90.05118850)",OTHER CFS
7677,A1051915,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3683307,546557,01/09/2015 06:49:19 PM,01/09/2015 07:40:51 PM,01/09/2015 07:44:16 PM,01/09/2015 09:37:54 PM,RTF,REPORT TO FOLLOW,N,3Q01,Gentilly Blvd & Warrington Dr,70122.0,3,"(29.99678721, -90.06183514)",OTHER CFS
7784,A1068215,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3681989,525175,01/09/2015 09:26:37 PM,01/09/2015 09:27:30 PM,01/09/2015 09:34:37 PM,01/09/2015 10:36:01 PM,RTF,REPORT TO FOLLOW,N,6C01,Tchoupitoulas Exit & Calliope St,70130.0,6,"(29.93803485, -90.06674714)",OTHER CFS
7821,A1073115,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3660691,527008,01/09/2015 10:11:12 PM,01/09/2015 10:22:02 PM,01/09/2015 10:31:26 PM,01/09/2015 10:55:56 PM,NAT,Necessary Action Taken,N,2H01,006XX S Carrollton Ave,70118.0,2,"(29.94370612, -90.13392687)",OTHER CFS
7853,A1077115,52F,FIRE,2A,52F,FIRE,1B,3666294,538362,01/09/2015 10:46:30 PM,01/09/2015 11:10:04 PM,01/09/2015 11:22:00 PM,01/10/2015 12:13:18 AM,UNF,UNFOUNDED,N,3A02,Hamilton St & Marks St,70118.0,3,"(29.97476415, -90.11585463)",OTHER CFS
7862,A1079115,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1A,3680522,550412,01/09/2015 11:13:15 PM,,01/09/2015 11:22:57 PM,01/09/2015 11:25:23 PM,NAT,Necessary Action Taken,N,3P03,Mirabeau Ave & Pratt Dr,70122.0,3,"(30.00747423, -90.07049818)",OTHER CFS
8013,A1105715,103F,FIGHT,2B,66,EXTORTION (THREATS),1F,3730725,561868,01/10/2015 05:04:56 AM,01/10/2015 05:06:54 AM,01/10/2015 05:16:12 AM,01/10/2015 06:08:57 AM,RTF,REPORT TO FOLLOW,N,7L03,046XX Alcee Fortier Blvd,70129.0,7,"(30.03735584, -89.91144874)",OTHER CFS
8025,A1107615,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3680662,532946,01/10/2015 05:41:15 AM,01/10/2015 06:03:41 AM,01/10/2015 06:03:49 AM,01/10/2015 09:00:49 AM,RTF,REPORT TO FOLLOW,N,1E03,Saint Louis St & Basin St,70112.0,1,"(29.95944416, -90.07066373)",OTHER CFS
8114,A1117515,99,WRECKLESS DRIVING,2A,99,WRECKLESS DRIVING,1D,3691605,548833,01/10/2015 09:05:43 AM,01/10/2015 09:06:47 AM,,01/10/2015 09:21:46 AM,UNF,UNFOUNDED,N,3U01,I-10 E & Louisa St,70126.0,3,"(30.00278990, -90.03554298)",OTHER CFS
8151,A1122915,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3673447,534435,01/10/2015 10:19:21 AM,01/10/2015 10:22:05 AM,01/10/2015 10:28:49 AM,01/10/2015 10:40:39 AM,NAT,Necessary Action Taken,N,1L01,029XX Baudin St,70119.0,1,"(29.96375356, -90.09339682)",OTHER CFS
8224,A1132315,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3687585,540221,01/10/2015 12:05:48 PM,01/10/2015 12:09:24 PM,01/10/2015 12:58:11 PM,01/10/2015 02:55:50 PM,RTF,REPORT TO FOLLOW,N,5L02,Franklin Ave & N Galvez St,70117.0,5,"(29.97923514, -90.04854778)",OTHER CFS
8264,A1136815,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3666958,524553,01/10/2015 12:49:44 PM,01/10/2015 01:15:02 PM,01/10/2015 01:23:17 PM,01/10/2015 03:36:37 PM,RTF,REPORT TO FOLLOW,N,2N01,Nashville Ave & S Robertson St,70115.0,2,"(29.93677448, -90.11421998)",OTHER CFS
8297,A1142215,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3672517,542962,01/10/2015 01:38:32 PM,01/10/2015 01:40:25 PM,,01/10/2015 01:41:14 PM,NAT,Necessary Action Taken,N,3I06,X Victory Dr,70124.0,3,"(29.98722738, -90.09604426)",OTHER CFS
8411,A1160215,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3682344,530585,01/10/2015 04:34:39 PM,01/10/2015 04:38:22 PM,01/10/2015 04:38:14 PM,01/10/2015 04:58:59 PM,NAT,Necessary Action Taken,N,8B02,002XX N Peters St,70130.0,8,"(29.95290024, -90.06543602)",OTHER CFS
8506,A1176115,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,01/10/2015 07:04:03 PM,01/10/2015 07:32:32 PM,01/10/2015 07:35:30 PM,01/10/2015 08:13:06 PM,NAT,Necessary Action Taken,N,3E02,Canal Blvd & Germain St,70124.0,3,"(0, 0)",OTHER CFS
8518,A1177715,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3671065,530534,01/10/2015 07:12:56 PM,01/10/2015 07:17:08 PM,01/10/2015 07:25:49 PM,01/10/2015 07:28:26 PM,UNF,UNFOUNDED,N,6N01,015XX S Dupre St,70125.0,6,"(29.95309964, -90.10105140)",OTHER CFS
8548,A1182715,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3679174,538743,01/10/2015 07:59:50 PM,01/10/2015 08:33:17 PM,01/10/2015 08:37:29 PM,01/10/2015 09:41:35 PM,NAT,Necessary Action Taken,N,1C01,024XX Kerlerec St,70119.0,1,"(29.97542781, -90.07516165)",OTHER CFS
8560,A1184715,24,MEDICAL,2B,29S,SUICIDE,1B,37369000,3513814,01/10/2015 08:25:49 PM,01/10/2015 08:29:28 PM,,01/10/2015 09:27:57 PM,NAT,Necessary Action Taken,N,7N03,043XX Fort Macomb Rd,70129.0,7,"(0, 0)",OTHER CFS
8583,A1189215,94,DISCHARGING FIREARM,2B,21N,NOISE COMPLAINT,1E,3660719,531818,01/10/2015 09:14:15 PM,01/10/2015 11:07:47 PM,01/10/2015 11:11:24 PM,01/10/2015 11:20:28 PM,UNF,UNFOUNDED,N,2K02,090XX Green St,70118.0,2,"(29.95693240, -90.13367661)",OTHER CFS
8648,A1200915,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,01/10/2015 11:20:24 PM,01/10/2015 11:36:51 PM,,01/11/2015 12:15:11 AM,NAT,Necessary Action Taken,N,5A02,019XX A P Tureaud Ave,70116.0,5,"(0, 0)",OTHER CFS
