,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
11949,B0023215,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/01/2015 05:13:45 AM,,02/01/2015 05:13:45 AM,02/01/2015 05:23:10 AM,NAT,Necessary Action Taken,Y,1A01,Esplanade Ave & N Villere St,,1,"(0, 0)",OTHER CFS
11974,B0035215,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3693480,536877,02/01/2015 08:39:57 AM,02/01/2015 10:36:57 AM,02/01/2015 08:39:57 AM,02/01/2015 11:45:24 AM,RTF,REPORT TO FOLLOW,Y,5H01,Poland Ave & N Claiborne Ave,,5,"(29.96985647, -90.03004913)",OTHER CFS
12014,B0077415,79,VIOLATION OF PROTECTION ORDER,2C,21,COMPLAINT OTHER,1H,3682781,527213,02/01/2015 03:35:41 PM,02/01/2015 04:27:39 PM,02/01/2015 03:35:41 PM,02/01/2015 06:56:57 PM,RTF,REPORT TO FOLLOW,Y,8A01,009XX Convention Center Blvd,70130.0,8,"(29.94361511, -90.06417375)",OTHER CFS
12020,B0079715,56D,CRIMINAL DAMAGE DOMESTIC,2C,103,DISTURBANCE (OTHER),1A,3681434,537411,02/01/2015 04:00:00 PM,,02/01/2015 04:00:00 PM,02/01/2015 05:51:37 PM,RTF,REPORT TO FOLLOW,Y,1B01,015XX N Derbigny St,70116.0,1,"(29.97169711, -90.06807130)",OTHER CFS
12237,B0146915,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3673213,532202,02/02/2015 07:03:18 AM,02/02/2015 07:51:58 AM,02/02/2015 07:03:18 AM,02/02/2015 09:29:45 AM,RTF,REPORT TO FOLLOW,Y,6M04,I-10 E & S Broad Overpass,70125.0,6,"(29.95762045, -90.09421395)",OTHER CFS
12439,B0233015,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/02/2015 08:20:59 PM,,02/02/2015 08:20:59 PM,02/02/2015 10:18:15 PM,NAT,Necessary Action Taken,Y,8D04,Iberville St & Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
12483,B0242415,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3679774,543831,02/02/2015 10:12:22 PM,,02/02/2015 10:12:22 PM,02/02/2015 11:06:33 PM,NAT,Necessary Action Taken,Y,3L03,031XX Paris Ave,70119.0,3,"(29.98939936, -90.07309116)",OTHER CFS
12668,B0276615,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3672292,517578,02/03/2015 08:15:02 AM,,02/03/2015 08:15:02 AM,02/03/2015 09:45:24 AM,RTF,REPORT TO FOLLOW,Y,6O02,Tchoupitoulas St & Marengo St,70115.0,6,"(29.91743615, -90.09761933)",OTHER CFS
12736,B0299015,30,HOMICIDE,2A,21,COMPLAINT OTHER,1H,3687596,537469,02/03/2015 11:57:18 AM,02/03/2015 12:01:45 PM,02/03/2015 11:57:18 AM,02/03/2015 03:17:33 PM,RTF,REPORT TO FOLLOW,Y,5C03,026XX N Villere St,70117.0,5,"(29.97166838, -90.04860850)",VIOLENT CRIME
12737,B0299015,30,HOMICIDE,2A,21,COMPLAINT OTHER,1H,3687596,537469,02/03/2015 11:57:18 AM,02/03/2015 12:01:45 PM,02/03/2015 11:57:18 AM,02/03/2015 03:17:33 PM,RTF,REPORT TO FOLLOW,Y,5C03,026XX N Villere St,70117.0,5,"(29.97166838, -90.04860850)",VIOLENT CRIME
12956,B0365915,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3680065,531586,02/03/2015 10:25:34 PM,02/03/2015 10:27:02 PM,02/03/2015 10:25:34 PM,02/04/2015 01:06:57 AM,RTF,REPORT TO FOLLOW,Y,8D01,S Rampart St & Canal St,70112.0,8,"(29.95572293, -90.07259626)",OTHER CFS
13624,B0576415,42M,AGGRAVATED RAPE MALE VICTIM,2A,21,COMPLAINT OTHER,1H,37369000,3513814,02/05/2015 05:47:53 PM,02/05/2015 05:59:26 PM,02/05/2015 05:47:53 PM,02/05/2015 07:20:57 PM,RTF,REPORT TO FOLLOW,Y,2R01,036XX General Pershing St,70125.0,2,"(0, 0)",VIOLENT CRIME
13625,B0576415,42M,AGGRAVATED RAPE MALE VICTIM,2A,21,COMPLAINT OTHER,1H,37369000,3513814,02/05/2015 05:47:53 PM,02/05/2015 05:59:26 PM,02/05/2015 05:47:53 PM,02/05/2015 07:20:57 PM,RTF,REPORT TO FOLLOW,Y,2R01,036XX General Pershing St,70125.0,2,"(0, 0)",VIOLENT CRIME
13834,B0644315,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/06/2015 09:57:04 AM,,02/06/2015 09:57:04 AM,02/06/2015 11:22:17 AM,RTF,REPORT TO FOLLOW,Y,4D03,042XX Macarthur Blvd,,4,"(0, 0)",OTHER CFS
13963,B0707715,24,MEDICAL,2B,19,DRUNK,1F,37369000,3513814,02/06/2015 08:42:03 PM,02/06/2015 08:42:07 PM,02/06/2015 08:42:03 PM,02/06/2015 09:08:26 PM,NAT,Necessary Action Taken,Y,8D03,N Rampart St & Toulouse St,,8,"(0, 0)",OTHER CFS
13973,B0709015,24,MEDICAL,2B,19,DRUNK,1F,37369000,3513814,02/06/2015 08:53:10 PM,02/06/2015 09:06:23 PM,02/06/2015 08:53:10 PM,02/06/2015 09:16:41 PM,NAT,Necessary Action Taken,Y,8D04,Bourbon St & Bienville St,70112.0,8,"(0, 0)",OTHER CFS
13987,B0712115,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3682362,541284,02/06/2015 09:21:44 PM,,02/06/2015 09:21:44 PM,02/06/2015 09:38:02 PM,NAT,Necessary Action Taken,Y,5K02,Allen St & N Dorgenois St,,5,"(29.98231913, -90.06500545)",OTHER CFS
14007,B0715815,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3683545,540269,02/06/2015 09:36:17 PM,,02/06/2015 09:36:17 PM,02/06/2015 09:44:55 PM,NAT,Necessary Action Taken,Y,5K02,Pauger St & N Miro St,,5,"(29.97949216, -90.06130329)",OTHER CFS
14146,B0754415,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/07/2015 04:21:10 AM,02/07/2015 04:22:26 AM,02/07/2015 04:21:10 AM,02/07/2015 04:31:28 AM,NAT,Necessary Action Taken,Y,8D05,005XX Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
14302,B0818115,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3680895,532769,02/07/2015 05:10:59 PM,02/07/2015 05:20:12 PM,02/07/2015 05:10:59 PM,02/07/2015 05:36:34 PM,RTF,REPORT TO FOLLOW,Y,1E04,005XX N Rampart St,70112.0,1,"(29.95895047, -90.06993714)",OTHER CFS
14355,B0833915,107,SUSPICIOUS PERSON,2A,62C,SIMPLE BURGLARY VEHICLE,1E,3679359,533931,02/07/2015 07:26:57 PM,02/07/2015 07:28:13 PM,02/07/2015 07:26:57 PM,02/07/2015 07:46:59 PM,GOA,GONE ON ARRIVAL,Y,1E05,St Louis St & N Claiborne Ave,70112.0,1,"(29.96219143, -90.07474708)",OTHER CFS
14444,B0860515,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,21,COMPLAINT OTHER,1H,3661634,529667,02/08/2015 12:03:19 AM,02/07/2015 11:15:40 PM,02/07/2015 11:03:19 PM,02/08/2015 02:10:00 AM,RTF,REPORT TO FOLLOW,Y,2K03,014XX Cambronne St,70118.0,2,"(29.95099135, -90.13086065)",OTHER CFS
14445,B0867815,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/08/2015 12:04:00 AM,,02/08/2015 12:04:00 AM,02/08/2015 12:28:33 AM,NAT,Necessary Action Taken,Y,2F04,043XX Magazine St,70115.0,2,"(0, 0)",OTHER CFS
14467,B0875815,100I,HIT & RUN WITH INJURIES,2B,100,HIT & RUN,1E,3679170,532158,02/08/2015 01:09:44 AM,,02/08/2015 01:09:44 AM,02/08/2015 02:33:21 AM,RTF,REPORT TO FOLLOW,Y,8J04,Lasalle St & Canal St,70112.0,8,"(29.95732197, -90.07540411)",OTHER CFS
14479,B0877715,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/08/2015 01:18:46 AM,,02/08/2015 01:18:46 AM,02/08/2015 01:40:43 AM,NAT,Necessary Action Taken,Y,8C02,006XX Conti St,70130.0,8,"(0, 0)",OTHER CFS
14494,B0883115,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3690848,538567,02/08/2015 02:16:32 AM,,02/08/2015 02:16:32 AM,02/08/2015 02:51:06 AM,RTF,REPORT TO FOLLOW,Y,5G04,018XX Desire St,70117.0,5,"(29.97458575, -90.03830043)",OTHER CFS
14507,B0890515,35D,SIMPLE BATTERY DOMESTIC,2B,21,COMPLAINT OTHER,1H,3681432,531587,02/08/2015 04:06:11 AM,,02/08/2015 04:06:11 AM,02/08/2015 04:52:59 AM,RTF,REPORT TO FOLLOW,Y,8D04,003XX Bourbon St,70112.0,8,"(29.95568236, -90.06828065)",OTHER CFS
14707,B0976915,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,21,COMPLAINT OTHER,1H,3674612,527614,02/08/2015 08:20:44 PM,02/08/2015 08:23:41 PM,02/08/2015 08:20:44 PM,02/08/2015 09:17:02 PM,RTF,REPORT TO FOLLOW,Y,6I03,Jackson Ave & S Claiborne Ave,70125.0,6,"(29.94496551, -90.08995386)",OTHER CFS
14774,B1003115,94,DISCHARGING FIREARM,2B,21,COMPLAINT OTHER,1H,3678723,541401,02/09/2015 12:36:21 AM,02/09/2015 12:44:40 AM,02/09/2015 12:36:21 AM,02/09/2015 03:24:50 AM,RTF,REPORT TO FOLLOW,Y,1C03,017XX N Gayoso St,70119.0,1,"(29.98275121, -90.07649400)",OTHER CFS
14776,B1004215,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/09/2015 12:59:47 AM,,02/09/2015 12:59:47 AM,02/09/2015 01:30:30 AM,NAT,Necessary Action Taken,Y,8D03,Toulouse St & Dauphine St,70112.0,8,"(0, 0)",OTHER CFS
15108,B1115915,103,DISTURBANCE (OTHER),2A,21,COMPLAINT OTHER,1H,3688187,530247,02/09/2015 11:59:40 PM,02/09/2015 11:59:44 PM,02/09/2015 11:59:40 PM,02/10/2015 12:32:26 AM,NAT,Necessary Action Taken,Y,4G03,004XX Elmira Ave,70114.0,4,"(29.95179063, -90.04699847)",OTHER CFS
15229,B1147015,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/10/2015 10:24:25 AM,,02/10/2015 10:24:25 AM,02/10/2015 10:59:32 AM,RTF,REPORT TO FOLLOW,Y,8D05,004XX Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
15363,B1192315,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3689939,523416,02/10/2015 04:57:44 PM,,02/10/2015 04:57:44 PM,02/10/2015 04:58:54 PM,NAT,Necessary Action Taken,Y,4A04,L B Landry Ave & Hero Blvd,70114.0,4,"(29.93295404, -90.04170948)",OTHER CFS
15739,B1333215,1055,OFFICER NEEDS ASSISTANCE,2A,21,COMPLAINT OTHER,1H,3680153,528581,02/11/2015 09:43:35 PM,,02/11/2015 09:43:35 PM,02/11/2015 09:47:33 PM,DUP,DUPLICATE,Y,8H01,007XX Carondelet St,,8,"(29.94745672, -90.07242534)",OTHER CFS
15771,B1341515,103F,FIGHT,2B,103,DISTURBANCE (OTHER),1A,3671250,520865,02/11/2015 11:02:48 PM,02/11/2015 11:03:16 PM,02/11/2015 11:02:48 PM,02/11/2015 11:03:28 PM,RTF,REPORT TO FOLLOW,Y,6P01,General Pershing St & Saint Charles Ave,,6,"(29.92650532, -90.10079679)",OTHER CFS
15918,B1381715,35D,SIMPLE BATTERY DOMESTIC,2B,35,SIMPLE BATTERY,1D,3675473,532404,02/12/2015 09:40:35 AM,,02/12/2015 09:40:35 AM,02/12/2015 10:36:01 AM,RTF,REPORT TO FOLLOW,Y,1G02,006XX S Miro St,70119.0,1,"(29.95811067, -90.08706952)",OTHER CFS
16087,B1445015,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/12/2015 07:46:04 PM,02/12/2015 07:52:13 PM,02/12/2015 07:46:04 PM,02/12/2015 08:08:34 PM,NAT,Necessary Action Taken,Y,8E01,Bourbon St & St Ann St,70116.0,8,"(0, 0)",OTHER CFS
16123,B1453115,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/12/2015 08:36:59 PM,,02/12/2015 08:36:59 PM,02/12/2015 08:44:10 PM,NAT,Necessary Action Taken,Y,8D05,007XX Conti St,70130.0,8,"(0, 0)",OTHER CFS
16157,B1460415,103F,FIGHT,2B,35,SIMPLE BATTERY,1D,3679569,526027,02/12/2015 09:36:40 PM,02/12/2015 11:03:26 PM,02/12/2015 09:36:40 PM,02/12/2015 11:04:11 PM,RTF,REPORT TO FOLLOW,Y,6E04,013XX Saint Charles Ave,70130.0,6,"(29.94045199, -90.07435595)",OTHER CFS
16213,B1476715,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/12/2015 11:40:39 PM,02/12/2015 11:59:37 PM,02/12/2015 11:40:39 PM,02/12/2015 11:59:58 PM,NAT,Necessary Action Taken,Y,8D05,St Louis St & Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
16226,B1481815,107,SUSPICIOUS PERSON,2A,103,DISTURBANCE (OTHER),1A,3682031,532378,02/13/2015 12:29:58 AM,02/13/2015 12:40:51 AM,02/13/2015 12:29:58 AM,02/13/2015 12:41:03 AM,NAT,Necessary Action Taken,Y,8D06,006XX Bourbon St,70112.0,8,"(29.95783996, -90.06636321)",OTHER CFS
16426,B1565315,35D,SIMPLE BATTERY DOMESTIC,2B,103,DISTURBANCE (OTHER),1A,3692617,544354,02/13/2015 05:08:17 PM,02/13/2015 05:08:49 PM,02/13/2015 05:08:17 PM,02/13/2015 06:17:30 PM,RTF,REPORT TO FOLLOW,Y,5Q02,033XX Morrice Duncan Dr,70126.0,5,"(29.99044495, -90.03250648)",OTHER CFS
16467,B1580515,106,"OBSCENITY, EXPOSING",2A,103,DISTURBANCE (OTHER),1A,3681883,531587,02/13/2015 07:29:01 PM,02/13/2015 07:32:38 PM,02/13/2015 07:29:01 PM,02/13/2015 10:04:23 PM,NAT,Necessary Action Taken,Y,8D05,007XX Conti St,,8,"(29.95567030, -90.06685815)",OTHER CFS
16693,B1654715,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/14/2015 08:49:49 AM,,02/14/2015 08:49:49 AM,02/14/2015 09:12:27 AM,NAT,Necessary Action Taken,Y,2F04,Camp St & Napoleon Ave,,2,"(0, 0)",OTHER CFS
16826,B1733415,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3663190,525066,02/14/2015 08:25:22 PM,02/14/2015 08:26:28 PM,02/14/2015 08:25:22 PM,02/14/2015 11:30:37 PM,RTF,REPORT TO FOLLOW,Y,2H03,Broadway St & Hampson St,,2,"(29.93829366, -90.12609906)",OTHER CFS
16881,B1765715,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/14/2015 11:27:06 PM,,02/14/2015 11:27:06 PM,02/15/2015 12:33:22 AM,NAT,Necessary Action Taken,Y,8D05,St Louis St & Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
16891,B1771015,19,DRUNK,2A,21,COMPLAINT OTHER,1H,3678750,528038,02/14/2015 11:56:43 PM,,02/14/2015 11:56:43 PM,02/15/2015 03:54:58 AM,DUP,DUPLICATE,Y,6H05,Howard Ave & Loyola Ave,,6,"(29.94600710, -90.07687419)",OTHER CFS
16920,B1792115,103F,FIGHT,2B,35,SIMPLE BATTERY,1D,3681950,532133,02/15/2015 02:23:02 AM,,02/15/2015 02:23:02 AM,02/15/2015 02:23:20 AM,RTF,REPORT TO FOLLOW,Y,8D05,005XX Bourbon St,70130.0,8,"(29.95716889, -90.06662760)",OTHER CFS
16937,B1796015,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/15/2015 02:53:25 AM,,02/15/2015 02:53:25 AM,02/15/2015 05:28:32 AM,NAT,Necessary Action Taken,Y,8D05,Conti St & Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
17050,B1858515,24,MEDICAL,2B,35,SIMPLE BATTERY,1D,37369000,3513814,02/15/2015 03:18:27 PM,,02/15/2015 03:18:27 PM,02/15/2015 03:52:34 PM,NAT,Necessary Action Taken,Y,6E01,Josephine St & Saint Charles Ave,70130.0,6,"(0, 0)",OTHER CFS
17059,B1867915,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/15/2015 04:36:22 PM,02/15/2015 04:39:07 PM,02/15/2015 04:36:22 PM,02/15/2015 04:50:22 PM,RTF,REPORT TO FOLLOW,Y,6P01,Amelia St & Saint Charles Ave,,6,"(0, 0)",OTHER CFS
17066,B1871415,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,21,COMPLAINT OTHER,1H,3680710,537044,02/15/2015 05:06:33 PM,02/15/2015 05:07:48 PM,02/15/2015 05:06:33 PM,02/15/2015 06:46:03 PM,RTF,REPORT TO FOLLOW,Y,1B01,N Roman St & Esplanade Ave,70116.0,1,"(29.97071133, -90.07037151)",OTHER CFS
17206,B1932115,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3679077,525248,02/16/2015 12:35:06 AM,02/16/2015 12:37:29 AM,02/16/2015 12:35:06 AM,02/16/2015 01:09:58 AM,NAT,Necessary Action Taken,Y,6E03,Terpsichore St & St Charles Ave,70130.0,6,"(29.93832578, -90.07593608)",OTHER CFS
17236,B1940115,34,AGGRAVATED BATTERY,2B,21,COMPLAINT OTHER,1H,3679016,538298,02/16/2015 01:47:41 AM,,02/16/2015 01:47:41 AM,02/16/2015 02:15:13 AM,RTF,REPORT TO FOLLOW,Y,1J04,024XX Esplanade Ave,70119.0,1,"(29.97420999, -90.07567667)",VIOLENT CRIME
17459,B2059115,56D,CRIMINAL DAMAGE DOMESTIC,2C,21,COMPLAINT OTHER,1H,3692218,553832,02/16/2015 11:01:52 PM,,02/16/2015 11:01:52 PM,02/17/2015 03:33:53 AM,RTF,REPORT TO FOLLOW,Y,3V03,054XX Pauline Dr,70126.0,3,"(30.01651789, -90.03342620)",OTHER CFS
17506,B2081315,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3671781,535007,02/17/2015 04:36:41 AM,,02/17/2015 04:36:41 AM,02/17/2015 04:55:30 AM,NAT,Necessary Action Taken,Y,1K02,034XX Tulane Ave,70119.0,1,"(29.96537702, -90.09863819)",OTHER CFS
17655,B2164215,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,02/17/2015 07:31:00 PM,02/17/2015 07:32:03 PM,02/17/2015 07:31:00 PM,02/17/2015 07:49:25 PM,NAT,Necessary Action Taken,Y,8D05,005XX Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
17903,B2310215,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",2B,21,COMPLAINT OTHER,1H,3681879,531499,02/18/2015 11:45:20 PM,,02/18/2015 11:45:20 PM,02/19/2015 01:35:18 AM,RTF,REPORT TO FOLLOW,Y,8C02,003XX Royal St,70130.0,8,"(29.95542795, -90.06687158)",PROPERTY CRIME
17904,B2310215,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",2B,21,COMPLAINT OTHER,1H,3681879,531499,02/18/2015 11:45:20 PM,,02/18/2015 11:45:20 PM,02/19/2015 01:35:18 AM,RTF,REPORT TO FOLLOW,Y,8C02,003XX Royal St,70130.0,8,"(29.95542795, -90.06687158)",PROPERTY CRIME
18118,B2424415,79,VIOLATION OF PROTECTION ORDER,2C,21,COMPLAINT OTHER,1H,3700063,520128,02/20/2015 03:36:12 AM,,02/20/2015 03:36:12 AM,02/20/2015 05:49:27 AM,RTF,REPORT TO FOLLOW,Y,4D01,031XX Rue Parc Fontaine,,4,"(29.92359507, -90.00987015)",OTHER CFS
18282,B2485515,20I,AUTO ACCIDENT WITH INJURY,2B,100,HIT & RUN,1E,3664298,516266,02/20/2015 04:34:34 PM,,02/20/2015 04:34:34 PM,02/20/2015 04:35:21 PM,RTF,REPORT TO FOLLOW,Y,2B01,060XX Terminal Dr,70118.0,2,"(29.91406542, -90.12289620)",OTHER CFS
18573,B2578415,103F,FIGHT,2B,21,COMPLAINT OTHER,1H,3680875,531447,02/21/2015 01:26:03 PM,02/21/2015 01:30:25 PM,02/21/2015 01:26:03 PM,02/21/2015 02:48:23 PM,RTF,REPORT TO FOLLOW,Y,8D02,Iberville St & Dauphine St,70112.0,8,"(29.95531510, -90.07004436)",OTHER CFS
18636,B2652715,63,PROWLER,2C,21,COMPLAINT OTHER,1H,3677494,535716,02/22/2015 04:05:55 AM,02/22/2015 04:06:47 AM,02/22/2015 04:05:55 AM,02/22/2015 06:58:29 AM,RTF,REPORT TO FOLLOW,Y,1I01,024XX Lafitte St,,1,"(29.96715437, -90.08057234)",OTHER CFS
18662,B2620115,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3681568,536835,02/21/2015 08:33:15 PM,02/21/2015 08:46:11 PM,02/21/2015 08:33:15 PM,02/21/2015 08:48:48 PM,NAT,Necessary Action Taken,Y,1A01,Kerlerec St & N Claiborne Ave,70116.0,1,"(29.97010814, -90.06766821)",OTHER CFS
19256,B2846515,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3726874,576027,02/23/2015 09:05:34 PM,02/23/2015 09:05:39 PM,02/23/2015 09:05:34 PM,02/23/2015 10:36:52 PM,RTF,REPORT TO FOLLOW,Y,7L07,Michoud Blvd & I-10 W,,7,"(30.07641693, -89.92306538)",OTHER CFS
20127,B3155015,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1H,37369000,3513814,02/26/2015 02:36:22 PM,02/26/2015 04:50:23 PM,02/26/2015 02:36:22 PM,02/27/2015 02:28:42 AM,RTF,REPORT TO FOLLOW,Y,2N03,046XX Willow St,,6,"(0, 0)",VIOLENT CRIME
20128,B3155015,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1H,37369000,3513814,02/26/2015 02:36:22 PM,02/26/2015 04:50:23 PM,02/26/2015 02:36:22 PM,02/27/2015 02:28:42 AM,RTF,REPORT TO FOLLOW,Y,2N03,046XX Willow St,,6,"(0, 0)",VIOLENT CRIME
20132,B3155915,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3693305,543434,02/26/2015 02:43:01 PM,02/26/2015 02:53:00 PM,02/26/2015 02:43:01 PM,02/26/2015 02:54:41 PM,RTF,REPORT TO FOLLOW,Y,5Q02,031XX Ursula Spencer Way,70126.0,5,"(29.98789335, -90.03036468)",OTHER CFS
20479,B3286115,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3681924,556283,02/27/2015 03:51:52 PM,02/27/2015 03:51:55 PM,02/27/2015 03:51:52 PM,02/27/2015 05:51:34 PM,RTF,REPORT TO FOLLOW,Y,3S09,Leon C Simon Dr & Saint Anthony Ave,,3,"(30.02357365, -90.06586554)",OTHER CFS
20480,B3286215,35D,SIMPLE BATTERY DOMESTIC,2B,21,COMPLAINT OTHER,1H,3682530,531112,02/27/2015 03:53:32 PM,02/27/2015 03:54:26 PM,02/27/2015 03:53:32 PM,02/27/2015 06:01:29 PM,RTF,REPORT TO FOLLOW,Y,8B02,004XX Decatur St,70130.0,8,"(29.95434269, -90.06483183)",OTHER CFS
20584,B3346115,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1H,37369000,3513814,02/28/2015 01:42:10 AM,02/28/2015 02:01:45 AM,02/28/2015 01:42:10 AM,02/28/2015 05:02:51 AM,RTF,REPORT TO FOLLOW,Y,5E01,013XX Lizardi,,5,"(0, 0)",VIOLENT CRIME
20585,B3346115,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1H,37369000,3513814,02/28/2015 01:42:10 AM,02/28/2015 02:01:45 AM,02/28/2015 01:42:10 AM,02/28/2015 05:02:51 AM,RTF,REPORT TO FOLLOW,Y,5E01,013XX Lizardi,,5,"(0, 0)",VIOLENT CRIME
21814,C0281015,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,03/03/2015 11:13:15 AM,,03/03/2015 11:13:15 AM,03/03/2015 11:34:56 AM,NAT,Necessary Action Taken,Y,6Q02,034XX S Liberty St,70115.0,6,"(0, 0)",OTHER CFS
21947,C0336615,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,03/03/2015 06:34:20 PM,03/03/2015 06:36:43 PM,03/03/2015 06:34:20 PM,03/03/2015 08:01:25 PM,NAT,Necessary Action Taken,Y,6I04,028XX S Claiborne Ave,70115.0,6,"(0, 0)",OTHER CFS
22383,C0498315,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,03/04/2015 10:47:48 PM,03/04/2015 11:32:04 PM,03/04/2015 10:47:48 PM,03/04/2015 11:32:21 PM,RTF,REPORT TO FOLLOW,Y,6M01,028XX S Rocheblave St,70125.0,6,"(0, 0)",OTHER CFS
22480,C0516615,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3680722,535741,03/05/2015 02:42:26 AM,,03/05/2015 02:42:26 AM,03/05/2015 03:34:53 AM,NAT,Necessary Action Taken,Y,1F02,N Claiborne Ave & Ursulines Ave,,1,"(29.96712705, -90.07037715)",OTHER CFS
22957,C0699715,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3686257,548027,03/06/2015 03:31:57 PM,,03/06/2015 03:31:57 PM,03/06/2015 03:44:52 PM,NAT,Necessary Action Taken,Y,3Y03,Jasmine St & Iris St,70122.0,3,"(30.00074087, -90.05246666)",OTHER CFS
23003,C0718915,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,03/06/2015 06:19:35 PM,,03/06/2015 06:19:35 PM,03/06/2015 06:41:19 PM,NAT,Necessary Action Taken,Y,2S01,Forshey St & Live Oak St,,2,"(0, 0)",OTHER CFS
23162,C0768515,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,03/07/2015 02:37:10 AM,,03/07/2015 02:37:10 AM,03/07/2015 02:45:25 AM,NAT,Necessary Action Taken,Y,8D03,009XX Toulouse St,70112.0,8,"(0, 0)",OTHER CFS
23244,C0794315,18,TRAFFIC INCIDENT,2A,18,TRAFFIC INCIDENT,1H,3674440,531238,03/07/2015 09:53:45 AM,03/07/2015 09:56:07 AM,03/07/2015 09:53:45 AM,03/07/2015 10:53:21 AM,NAT,Necessary Action Taken,Y,6M04,S S Claiborne Exit & Pontchartrain Expy W,70113.0,6,"(29.95493310, -90.09037066)",OTHER CFS
23261,C0802715,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,03/07/2015 11:18:52 AM,03/07/2015 11:21:10 AM,03/07/2015 11:18:52 AM,03/07/2015 11:54:22 AM,NAT,Necessary Action Taken,Y,8I01,007XX Blk Canal St,,8,"(0, 0)",OTHER CFS
